AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_2,Quat_3,Quat_4
6.0285,65099.5741,75.647095,-51.27314,27.83182,0.61882883,-0.19876753,-0.08626571
6.0444,65099.5941,75.643967,-47.590103,22.298365,0.61212093,-0.20419756,-0.10298196
6.0659,65099.6141,75.971596,-43.097492,14.492778,0.60439086,-0.21496782,-0.13178301
6.0892,65099.6341,76.546806,-37.687927,4.194309,0.59510154,-0.23194754,-0.17274304
6.1061,65099.6541,76.657326,-32.63065,-6.864718,0.58093578,-0.2556141,-0.21898289
6.1265,65099.6741,75.45813,-28.577866,-16.243267,0.55947196,-0.27702457,-0.25779587
6.1503,65099.6941,73.453636,-23.071527,-24.522161,0.53851724,-0.28105667,-0.2836327
6.1685,65099.7141,71.505669,-18.796528,-32.32935,0.51676345,-0.28776515,-0.31454077
6.1873,65099.7341,70.994423,-17.409924,-40.400631,0.49612251,-0.31383401,-0.36036399
6.2062,65099.7541,72.892586,-19.996109,-46.579617,0.48215738,-0.35959551,-0.40795588
6.2295,65099.7741,75.952087,-25.504986,-51.037014,0.46664557,-0.41557515,-0.45378888
6.254,65099.7951,79.510971,-33.181385,-55.096767,0.44187635,-0.47808316,-0.50265503
6.2694,65099.8151,82.918175,-47.745861,-53.909252,0.40218741,-0.5447889,-0.54948449
6.3001,65099.8361,85.535683,-64.946266,-49.508781,0.35517815,-0.59780228,-0.59040427
6.3188,65099.8561,88.252022,-77.569077,-47.630207,0.31495708,-0.63049084,-0.6249184
6.3351,65099.8761,88.663818,124.922546,99.542931,0.27557215,-0.65630418,-0.65268147
6.35,65099.8961,85.554581,112.394661,100.46521,0.22712535,-0.68057251,-0.67487288
6.3701,65099.9161,81.720711,108.49279,91.420029,0.17241783,-0.70221734,-0.68706357
6.3904,65099.9361,77.857635,103.827927,83.389984,-0.11786004,0.7150144,0.68847853
6.417,65099.9561,74.856583,97.202728,79.832344,-0.07397051,0.7147764,0.68663704
6.4409,65099.9771,73.110092,89.365479,82.972519,-0.05695128,0.7036674,0.69208658
6.4493,65099.9971,72.80526,83.212708,90.175423,-0.06519148,0.69157887,0.70441651
6.4708,65100.0171,72.272865,78.50148,97.096664,-0.08068965,0.6805445,0.7157498
6.4907,65100.0371,71.423775,77.242233,100.072083,-0.09551515,0.67505735,0.72023147
6.5144,65100.0571,70.17057,78.415596,101.733414,-0.12014479,0.67194158,0.72114974
6.5335,65100.0781,68.594078,80.022415,105.484009,-0.16146797,0.66506386,0.72294289
6.5559,65100.0981,67.332985,82.426468,111.411423,-0.21805926,0.65349388,0.72304434
6.5747,65100.1181,67.186394,84.692596,118.340324,0.27224648,-0.63870907,-0.71966118
6.5895,65100.1381,68.741066,86.288857,127.337997,0.32317644,-0.61953419,-0.71099454
6.6195,65100.1581,72.05188,85.975723,140.991608,0.37615398,-0.58965677,-0.69154537
6.6351,65100.1791,76.28286,74.418816,169.244675,0.42742065,-0.534289,-0.65862995
6.6518,65100.2001,77.637268,45.312969,-142.911057,0.4685244,-0.45299423,-0.60487902
6.6762,65100.2201,74.147842,22.260614,-100.458153,0.49677846,-0.356107,-0.52725941
6.703,65100.2401,68.946548,14.523424,-73.446533,0.51235515,-0.25221518,-0.43164435
6.7147,65100.2601,64.903221,12.525286,-53.886692,0.5171982,-0.1596216,-0.32789153
6.7357,65100.2811,63.791443,14.459808,-40.617687,0.52867389,-0.08172368,-0.2299694
6.7608,65100.3011,64.452888,17.896524,-30.753794,0.54280996,-0.0128134,-0.14161105
6.7719,65100.3211,65.875458,20.573261,-24.012085,0.55446035,0.0353055,-0.07680197
6.7956,65100.3411,66.957489,25.118713,-21.38302,0.56272948,0.07833548,-0.033169
6.8226,65100.3611,67.268127,29.689207,-19.46299,0.56375206,0.11973999,0.003826
6.8367,65100.3811,66.531288,31.553026,-15.158359,0.5532313,0.15572499,0.04170351
6.8564,65100.4011,66.060791,33.379509,-10.487153,0.54194087,0.19204988,0.08249509
6.8757,65100.4211,66.973732,35.869884,-7.00314,0.53964037,0.22428286,0.12112287
6.9012,65100.4411,68.583344,36.052254,-4.105721,0.5445658,0.2363065,0.14609209
6.9165,65100.4609,70.331757,34.348083,-2.686487,0.5557726,0.22841837,0.15170664
6.934,65100.4811,71.548653,34.481823,-3.893572,0.56617332,0.22136305,0.14684451
6.9551,65100.5011,71.626625,36.464611,-6.034302,0.56835312,0.22411084,0.14228088
6.972,65100.5211,71.144562,37.356789,-6.738215,0.56544638,0.22765358,0.14069675
6.9912,65100.5411,71.439713,32.448544,-2.70405,0.5657683,0.21354793,0.1446798
7.0112,65100.5611,72.031166,21.160925,6.115818,0.56926197,0.17914169,0.15022849
7.0374,65100.5811,72.192612,4.765879,18.999411,0.57501769,0.13028537,0.15740326
7.0677,65100.6021,71.67733,-14.559523,35.202316,0.58465785,0.07770882,0.172443
7.0795,65100.6221,68.794571,-35.322037,54.191162,0.59324366,0.02232334,0.20553806
7.0947,65100.6421,61.644283,-54.920433,72.120476,0.60063672,-0.05250759,0.25754154
7.1145,65100.6621,52.488289,-68.36351,83.178421,0.60808474,-0.13406284,0.30670768
7.1429,65100.6831,41.82819,-77.269806,90.291084,0.61011523,-0.21367937,0.36007249
7.1559,65100.7031,27.598715,-80.537628,93.780289,0.5826394,-0.29611588,0.43559811
7.1751,65100.7231,14.170358,-80.687157,95.482399,0.53868937,-0.36244062,0.50609303
7.1955,65100.7431,2.556866,-80.38353,96.820518,0.49385959,-0.41552356,0.5616256
7.2205,65100.7631,-7.787507,-80.55175,96.374847,0.44617936,-0.46861771,0.59659731
7.2398,65100.7831,-17.141403,-81.328583,93.97966,0.39405769,-0.52219081,0.61471808
7.2546,65100.8031,-26.515741,-82.083122,91.332268,0.33626074,-0.57035488,0.63034201
7.275,65100.8231,-36.323761,-82.067291,89.681839,0.2731438,-0.60810882,0.65050405
7.2962,65100.8441,-45.930622,-82.025764,89.627327,0.21699861,-0.63613445,0.6713044
7.3185,65100.8641,-53.55827,-81.598549,91.032913,0.17719069,-0.65208054,0.68844569
7.3487,65100.8851,-60.34705,-80.15081,92.730278,0.13741548,-0.6624217,0.70206869
7.3677,65100.9061,-65.658615,-78.174522,93.889412,0.09984398,-0.66917682,0.70993674
7.382,65100.9261,-70.042557,-75.438713,96.894554,0.07382909,-0.67204344,0.71766001
7.3995,65100.9461,-72.914581,-69.94075,103.288757,0.05933073,-0.66790336,0.72817975
7.4184,65100.9661,-74.025887,-63.354206,110.419266,0.0520503,-0.65998495,0.73844308
7.4503,65100.9861,-73.350182,-59.67247,114.179604,0.05349507,-0.65176672,0.7455318
7.4603,65101.0071,-70.80172,-60.789154,113.20446,0.06926357,-0.64417535,0.74832213
7.4783,65101.0271,-66.09581,-64.979759,108.784523,0.09824182,-0.63612843,0.74537855
7.4986,65101.0471,-60.313885,-68.883377,103.507019,0.12757918,-0.62810242,0.73590744
7.5205,65101.0671,-53.476994,-71.984932,98.632431,0.16069107,-0.61818194,0.72030723
7.5429,65101.0871,-45.641117,-74.582123,95.217773,0.20441502,-0.60438192,0.70000386
7.5602,65101.1071,-36.790543,-77.93087,93.263763,0.26530114,-0.58812571,0.67261583
7.5801,65101.1271,-26.924217,-82.799164,92.174339,0.34219676,-0.57185751,0.63230944
7.6171,65101.1471,-16.854944,-87.330551,91.313828,0.41435,-0.55319756,0.58248252
7.6279,65101.1671,-7.447824,-89.583672,89.882278,0.46399164,-0.53019738,0.53262848
7.6466,65101.1881,2.104667,-89.889183,87.943451,0.49974406,-0.49928904,0.4820011
7.6617,65101.2081,12.851662,-90.195381,86.341888,0.53918356,-0.45928574,0.42211235
7.6807,65101.2281,23.795599,-92.0849,85.972687,0.58495367,-0.41769966,0.35453963
7.7093,65101.2481,34.791977,-95.154732,87.058014,0.63138044,-0.37182078,0.28334436
7.7294,65101.2691,43.301025,-96.71032,88.448029,0.66012245,-0.32673785,0.23320189
7.7407,65101.2891,49.522915,-95.464378,88.178375,0.66988432,-0.28664082,0.20233023
7.7615,65101.3101,56.316166,-90.976067,85.038261,0.66874468,-0.23980069,0.16969475
7.7825,65101.3301,62.260075,-85.733955,79.797958,0.66422349,-0.20370303,0.13261266
7.8034,65101.3501,67.580574,-81.747452,73.948296,0.66307402,-0.18155321,0.08721031
7.8239,65101.3701,76.018845,-78.283432,68.216484,0.67434162,-0.14398669,0.02082921
7.8421,65101.3901,83.159752,-56.978519,45.186234,0.67561299,-0.10533001,-0.0396871
7.8781,65101.4101,83.119118,15.034773,-28.488615,0.6615628,-0.06694681,-0.09841178
7.8904,65101.4301,74.602158,45.514496,-59.297344,0.63787913,-0.0090205,-0.15913884
7.9064,65101.4501,68.14473,50.34161,-63.645153,0.61659199,0.03198946,-0.192834
7.9274,65101.4701,64.839264,52.328793,-65.244217,0.60593694,0.05410051,-0.20933813
7.9482,65101.4911,63.607456,52.670952,-67.402969,0.60213172,0.05158671,-0.22811136
7.9632,65101.5111,63.3549,51.926823,-69.930832,0.60042995,0.03475011,-0.25007564
7.9828,65101.5311,63.43795,49.717209,-69.908188,0.59585947,0.01977936,-0.26104572
8.0015,65101.5511,62.763599,47.781181,-66.589867,0.587767,0.02762888,-0.2522158
8.0274,65101.5711,61.121609,46.186714,-60.603756,0.57422137,0.05561747,-0.22746879
8.0606,65101.5921,59.074902,45.58865,-54.466606,0.55835956,0.09172634,-0.19722092
8.0667,65101.6131,57.035042,47.300137,-49.027882,0.54415727,0.13925195,-0.15969767
8.0881,65101.6331,55.352573,50.171864,-44.062214,0.53078806,0.19025673,-0.11830997
8.106,65101.6531,53.342472,54.067783,-38.591133,0.51157677,0.25122121,-0.07045934
8.1302,65101.6731,51.043037,57.834209,-32.699265,0.48471603,0.31255373,-0.02244784
8.1602,65101.6931,49.416443,60.971458,-27.018541,0.45790753,0.36397943,0.02331451
8.1684,65101.7131,49.122475,63.43103,-22.448118,0.43989792,0.40016448,0.06373934
8.1921,65101.7331,49.819553,66.627945,-19.43412,0.43100435,0.4315789,0.10008418
8.2083,65101.7531,51.11953,70.231377,-17.357811,0.42718917,0.4597376,0.13398938
8.2295,65101.7731,52.332111,73.645065,-14.865237,0.41961709,0.4877345,0.16913186
8.2453,65101.7931,53.146957,75.492729,-11.625587,0.40735954,0.50885838,0.20081811
8.2665,65101.8131,53.530388,76.152016,-8.797812,0.39569005,0.52181989,0.22299762
8.2884,65101.8331,53.985241,76.864151,-5.690928,0.38259873,0.53554106,0.24712408
8.307,65101.8531,55.006615,77.896034,-1.512065,0.36647522,0.55278414,0.28116697
8.3253,65101.8731,56.614346,78.814606,2.294289,0.35512766,0.56613803,0.31459329
8.3504,65101.8931,58.379688,79.160255,4.48395,0.353843,0.57052225,0.33682862
8.3694,65101.9141,59.476509,78.319206,-163.646454,0.59744674,-0.30272725,-0.62187552
8.3964,65101.9341,59.564713,76.105324,-158.324631,0.59897339,-0.28356335,-0.61368078
8.4116,65101.9551,59.770599,72.221947,-154.027634,0.58836973,-0.27741602,-0.61654633
8.4289,65101.9751,60.113266,68.521233,-150.969315,0.57545668,-0.278611,-0.62184471
8.449,65101.9951,60.725918,65.059456,-149.40921,0.55996919,-0.28868127,-0.63000065
8.4687,65102.0151,61.283295,61.894913,-149.492752,0.54186094,-0.30530673,-0.6429376
8.4905,65102.035,61.565723,58.532372,-147.443359,0.52830011,-0.31083715,-0.64927888
8.5135,65102.0551,61.718094,54.939774,-144.993225,0.51452118,-0.31492996,-0.65521997
8.5282,65102.0751,61.822315,49.151222,-142.677048,0.48754668,-0.32843724,-0.6708616
8.5486,65102.095,62.169403,40.165642,-138.085617,0.44805592,-0.34765366,-0.68771434
8.5688,65102.1161,62.670223,26.565145,-129.548279,0.3932339,-0.37422755,-0.70109338
8.5911,65102.1361,62.632904,12.630335,-121.171974,0.33557442,-0.40386486,-0.71158946
8.6155,65102.1571,61.326351,-1.490035,-112.969467,0.2722469,-0.43133828,-0.72076643
8.6324,65102.1771,59.320236,-13.936737,-106.091362,0.21105085,-0.45590353,-0.72537506
8.6556,65102.1971,57.323105,-25.503407,-101.637527,0.14541613,-0.48498216,-0.73027968
8.6768,65102.2171,55.072556,-36.285881,-97.052673,0.08407319,-0.51203257,-0.72669137
8.6943,65102.2381,53.099247,-46.231686,-92.845627,0.02895529,-0.53989756,-0.71698385
8.7083,65102.2581,52.038578,-53.42704,-89.817039,-0.00766907,-0.56274295,-0.70637035
8.7289,65102.2781,51.425732,-57.014114,-90.224251,-0.03559295,-0.57358396,-0.70707381
8.7504,65102.2981,50.739326,-57.927395,-93.040703,-0.05955242,-0.57309163,-0.71640658
8.7684,65102.3181,50.415161,-58.002033,-100.708626,-0.10010016,-0.56670266,-0.74106836
8.7933,65102.3381,51.327148,-58.593403,-108.292313,-0.13626349,-0.56446362,-0.76124579
8.8119,65102.3581,53.317173,-58.783722,-110.752678,-0.13881609,-0.57089996,-0.76587671
8.8358,65102.3781,55.154953,-57.013538,-117.253792,-0.14939414,-0.56757885,-0.78006631
8.8575,65102.3981,56.339878,-53.188103,-124.6604,-0.15347688,-0.5571264,-0.7962746
8.8742,65102.4181,57.548023,-49.357262,-132.650925,-0.15954363,-0.54753411,-0.81013864
8.8909,65102.4381,60.034714,-47.101601,-139.877686,-0.16767114,-0.54944503,-0.81415814
8.9414,65102.4581,62.918911,-46.870335,-140.684662,-0.15839656,-0.56506091,-0.80685681
8.9467,65102.4781,64.29911,-45.690655,-142.336121,-0.15282165,-0.57024401,-0.80516791
8.9494,65102.4981,64.434822,-43.24041,-146.759109,-0.15693468,-0.56408066,-0.80983633
8.97,65102.5181,64.773277,-45.84457,-148.24147,-0.18136726,-0.56449842,-0.80517066
8.9901,65102.5381,65.528976,-54.228813,-145.717377,0.2242589,0.57326955,0.78793538
9.0085,65102.5578,66.266029,-62.582417,-140.988724,0.25401878,0.58549684,0.76931566
9.0287,65102.5789,66.38427,-67.735207,-137.720886,0.27103373,0.59215659,0.75811493
9.0546,65102.599,66.240479,-71.791016,-137.808029,0.29882157,0.58970839,0.74830437
9.0746,65102.619,65.831551,-79.884476,-134.878586,0.3378652,0.59151763,0.72821164
9.0988,65102.639,64.056435,-90.727791,-128.699722,0.38252544,0.59703666,0.70031476
9.1127,65102.659,60.187477,-95.31517,-127.150307,0.42238668,0.5870406,0.68681151
9.1309,65102.679,56.503036,-90.445175,-130.676773,0.42914158,0.5638985,0.7040574
9.155,65102.6988,52.723602,-80.087257,-135.432968,0.40451413,0.53313845,0.74304354
9.1728,65102.719,47.462521,-68.080872,-140.033508,-0.36762479,-0.48853242,-0.78989226
9.1937,65102.739,41.22797,-56.763512,-142.280655,-0.32089612,-0.43693933,-0.83335775
9.2103,65102.759,36.393345,-47.314877,-143.476089,-0.27236766,-0.39108312,-0.86559427
9.2303,65102.779,33.87579,-38.5406,-145.013336,-0.21844086,-0.35719377,-0.89016223
9.2508,65102.799,33.536961,-31.762886,-142.872726,-0.16003747,-0.34646857,-0.89814997
9.2854,65102.819,34.879318,-27.08131,-138.914932,-0.1069262,-0.35122517,-0.89315897
9.2995,65102.84,36.770855,-23.134634,-135.658264,-0.05960675,-0.35796231,-0.88481128
9.316,65102.86,38.647198,-19.096262,-134.743179,-0.01892931,-0.36142468,-0.88007313
9.332,65102.88,40.87262,-14.99884,-136.488739,0.01472047,-0.36685285,-0.87976366
9.3517,65102.9,42.913116,-8.860947,-139.745804,0.05799055,-0.36717033,-0.88097143
9.3722,65102.92,42.939758,-1.119412,-143.322586,0.10652523,-0.35026705,-0.88443023
9.3951,65102.94,40.993481,6.45422,-146.04718,0.15250754,-0.31896907,-0.88869977
9.4162,65102.961,38.619095,12.29165,-148.221634,0.18718663,-0.28854817,-0.89277929
9.4357,65102.981,36.629887,16.097225,-150.563568,0.20761026,-0.26716447,-0.89797002
9.4659,65103.001,35.490963,17.336664,-152.455368,0.21114704,-0.25847238,-0.90353507
9.4769,65103.021,34.546146,17.83032,-154.24617,0.20963375,-0.25298277,-0.90938485
9.494,65103.042,33.491421,18.527884,-156.550552,0.20872559,-0.24710737,-0.9159584
9.5241,65103.062,32.72884,18.902203,-158.62825,0.20635486,-0.24388744,-0.9214735
9.5416,65103.082,32.318275,18.871376,-160.431824,0.20182757,-0.24378888,-0.92596263
9.5607,65103.102,31.811296,19.160091,-161.996475,0.20036416,-0.24186102,-0.92948627
9.5756,65103.122,31.163313,20.473148,-163.709427,0.20690693,-0.23741546,-0.93159008
9.5936,65103.142,30.794815,21.174286,-165.37706,0.20891064,-0.23632753,-0.93378109
9.613,65103.162,31.111397,19.945698,-166.882523,0.19591452,-0.24333777,-0.93729913
9.636,65103.182,32.078384,17.246908,-168.191208,0.17143971,-0.25689834,-0.94090557
9.6559,65103.202,33.610245,14.59473,-169.50235,0.14731918,-0.2744495,-0.94219875
9.6767,65103.222,35.394402,11.750092,-170.643906,0.12185235,-0.29342943,-0.94197774
9.696,65103.242,37.725937,7.84374,-171.102203,0.0895479,-0.31655633,-0.93951875
9.723,65103.262,40.453373,2.520796,-171.106232,0.0473778,-0.34301075,-0.93469149
9.7347,65103.282,43.079842,-0.974838,-171.219574,0.02021417,-0.36666459,-0.92763829
9.7539,65103.302,44.60593,-2.703785,-170.650696,0.00916488,-0.37991521,-0.92258561
9.7769,65103.322,45.707874,-4.498338,-169.563751,-0.00071935,-0.38976473,-0.91835833
9.7964,65103.342,47.258793,-7.316702,-168.269562,-0.01727538,-0.40388197,-0.91211766
9.8144,65103.363,49.270779,-13.276891,-165.288544,-0.05120628,-0.42409351,-0.90162379
9.8334,65103.383,51.997238,-19.840004,-162.40033,-0.08695967,-0.45040095,-0.88649762
9.8582,65103.403,55.183693,-26.278717,-159.412766,-0.11762607,-0.4797852,-0.8679902
9.878,65103.423,57.970707,-32.793564,-155.799332,-0.14399332,-0.50631148,-0.84919816
9.8953,65103.443,60.055832,-38.742226,-151.521988,-0.16222554,-0.52822322,-0.83250338
9.9199,65103.463,60.946167,-45.183731,-146.020813,-0.17983627,-0.54453081,-0.81793123
9.9448,65103.484,60.540649,-53.414516,-138.91449,-0.20545866,-0.5578739,-0.80195457
9.961,65103.504,59.485607,-61.942707,-131.743149,-0.23389164,-0.57086104,-0.78378856
9.9766,65103.524,57.922447,-70.786339,-124.241562,-0.26335856,-0.58588177,-0.76161236
9.9945,65103.544,55.162285,-82.50518,-113.268791,-0.29667276,-0.61215115,-0.72444516
10.0138,65103.564,50.560417,-92.535896,-103.475891,-0.33021244,-0.63640666,-0.68189406
10.0494,65103.584,44.896191,-100.178841,-95.723686,-0.36131972,-0.65729868,-0.63621706
10.0582,65103.604,38.910854,-105.643387,-89.670357,-0.38696188,-0.67466342,-0.58993399
10.0754,65103.624,31.941748,-108.719482,-84.891617,-0.40900093,-0.68475461,-0.54308307
10.0956,65103.644,23.328638,-110.462173,-80.931076,-0.43439323,-0.68688232,-0.48880896
10.117,65103.664,15.904388,-113.086388,-77.328308,-0.45666665,-0.6928274,-0.43124476
10.1414,65103.685,9.403754,-116.890358,-74.196365,-0.47805172,-0.70325661,-0.37030506
10.1595,65103.706,3.238231,-119.861816,-72.113029,-0.49772406,-0.70769221,-0.3145566
10.1777,65103.726,-2.503713,-121.444038,-71.340935,-0.51719123,-0.7022087,-0.26962525
10.1992,65103.746,-8.202284,-123.417061,-71.442421,-0.54030341,-0.6932677,-0.22488052
10.2175,65103.766,-13.867368,-127.181061,-71.554031,-0.56335175,-0.68992424,-0.17041385
10.2418,65103.786,-19.438036,-132.644135,-71.584717,-0.5829199,-0.69254559,-0.10609501
10.2665,65103.806,-25.029594,-139.625778,-72.320786,-0.60101616,-0.69564551,-0.03457689
10.2811,65103.826,-30.238049,-147.276443,-74.460106,-0.61892259,-0.69307035,0.03472724
10.3016,65103.846,-34.451939,-154.732697,-77.800385,-0.63568312,-0.68466133,0.0937034
10.328,65103.866,-37.645321,-162.406937,-81.44339,-0.64762795,-0.67673045,0.14721726
10.3375,65103.886,-40.019787,-170.412918,-84.626999,-0.65148133,-0.6731534,0.19929019
10.359,65103.906,-41.536243,-178.893784,-87.768616,-0.65059906,-0.67150533,0.24929638
10.3783,65103.926,-41.597626,171.648468,-91.81205,-0.65162259,-0.66733485,0.29531592
10.4,65103.946,-40.145145,162.391739,-95.959862,-0.65439963,-0.66034871,0.33383575
10.419,65103.966,-38.347031,155.720871,-98.905548,-0.65677106,-0.65276533,0.35966158
10.4405,65103.986,-36.424782,151.116867,-100.667046,-0.65835273,-0.64718199,0.37555489
10.4614,65104.008,-34.190231,146.23497,-101.872177,-0.65635598,-0.64266837,0.3927899
10.4831,65104.029,-31.568014,140.793884,-102.076591,0.64749408,0.64098096,-0.412166
10.5289,65104.049,-28.099993,138.056152,-100.65287,0.64173466,0.64516652,-0.41195986
10.5408,65104.069,-23.916197,137.962692,-98.861603,0.64535898,0.65037036,-0.39232975
10.5431,65104.089,-19.985456,139.198425,-96.901733,0.65068609,0.65749782,-0.36479148
10.5603,65104.109,-16.5734,140.145737,-94.410316,0.64928186,0.66807562,-0.33953643
10.5886,65104.129,-13.720615,140.175461,-91.159851,0.6382457,0.68241423,-0.3201164
10.6118,65104.149,-11.145876,139.46434,-87.461029,0.6210928,0.69790912,-0.30415812
10.6251,65104.169,-7.942555,139.625595,-83.47303,0.60547733,0.71460277,-0.27768135
10.6411,65104.189,-4.230569,140.558533,-79.316093,0.59077471,0.73216808,-0.24195571
10.6668,65104.209,-0.372642,140.582611,-75.152687,0.57322228,0.74677879,-0.20807913
10.6826,65104.23,3.331555,139.571243,-70.762894,0.5513131,0.75895804,-0.1777446
10.7026,65104.25,6.935485,138.92894,-65.85289,0.52589881,0.77305883,-0.14278162
10.7235,65104.27,10.26095,138.7146,-60.730515,0.49836102,0.78825349,-0.10529514
10.742,65104.29,13.551712,138.563538,-55.901772,0.47221237,0.80088979,-0.06717753
10.7708,65104.31,16.907682,138.297333,-52.030235,0.45245537,0.80774474,-0.03095961
10.7814,65104.33,20.098856,136.404861,-48.313316,0.43326548,0.8076781,-0.00179528
10.8051,65104.35,23.314571,134.012848,-44.570549,0.41492227,0.8042897,0.0270325
10.8213,65104.37,27.159325,132.482437,-40.766575,0.39854193,0.80100799,0.06503969
10.8463,65104.39,31.762995,131.680252,-36.389023,0.38041925,0.79873168,0.11427699
10.862,65104.41,37.180355,131.141144,-30.967247,0.35744029,0.79644811,0.17507344
10.8819,65104.43,43.302235,130.491913,-24.178848,0.32783848,0.79296881,0.24611172
10.9062,65104.45,49.297913,129.495193,-16.468943,0.29381922,0.78806776,0.31778052
10.9219,65104.47,55.014271,127.964981,-8.166807,0.25883636,0.78061992,0.3862963
10.941,65104.49,60.499458,124.593063,1.552162,0.22381982,0.76791424,0.45141906
