AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:45,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:76,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:54,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:45,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:76,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:54,Latitude_degrees,Longitude_degrees,floor_ID
0.6568,957.3084,1.52036,5.11657,8.1549,-0.14061,-0.31823,-0.18626,15.5,-22.2,-28.7,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.6789,957.3284,1.55628,5.09981,8.34644,0.01943,-0.51371,-0.19481,15.6,-22.1,-28.7,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.6945,957.3484,1.39586,5.07826,8.25785,0.05303,-0.46789,-0.19298,15.6,-21.9,-28.6,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.718,957.3684,1.37192,5.16445,8.17166,0.0341,-0.56502,-0.12701,15.6,-21.8,-28.7,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.7632,957.3884,1.34319,5.26022,8.07349,0.07319,-0.56258,-0.16488,15.5,-21.7,-28.8,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.769,957.4084,1.27375,5.36796,8.15729,0.09091,-0.62305,-0.149,15.5,-21.6,-28.9,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.7904,957.4284,1.35037,5.52599,8.34884,0.18376,-0.65665,-0.09341,15.5,-21.5,-28.9,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.8004,957.4484,1.28573,5.70556,8.57869,0.29493,-0.75561,-0.01949,15.5,-21.4,-29.1,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.813,957.4684,1.31206,5.84682,8.75586,0.32426,-0.5528,0.62253,15.4,-21.4,-29.1,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.8354,957.4884,3.04073,6.71834,9.12937,0.55761,-1.14229,0.02327,15.3,-21.3,-29.1,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.8527,957.5084,3.73028,7.07269,9.05994,0.73537,-2.05736,-0.58271,15.0,-21.3,-29.1,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.872,957.5284,4.29054,7.36479,9.01444,0.8551,-2.42205,-0.76475,14.7,-21.4,-29.3,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.8999,957.5484,4.5156,7.42465,8.89952,0.93146,-2.81361,-0.959,14.3,-21.5,-29.4,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.9201,957.5684,4.53715,7.34803,8.84206,1.11288,-3.02131,-1.07079,13.9,-21.6,-29.4,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.9427,957.5884,4.48208,7.20437,8.62897,1.3218,-3.5943,-1.18075,13.3,-21.9,-29.4,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.9619,957.6084,4.45096,7.0272,8.25546,1.73719,-4.92721,-1.33896,11.1,-22.9,-29.2,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.9743,957.6284,4.47969,6.87636,7.62816,2.05423,-6.4727,-1.63829,7.4,-24.4,-28.7,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
0.9928,957.6483,4.28336,6.71834,7.53478,2.21916,-7.67977,-1.88447,2.7,-26.1,-27.1,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.0153,957.6683,3.66803,6.46933,7.73111,2.90761,-8.66448,-1.99931,-0.8,-28.4,-26.3,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.0352,957.6883,3.16523,6.29934,7.03199,3.39752,-9.08781,-1.81422,-5.0,-30.9,-23.4,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.0641,957.7083,2.39427,6.17723,6.08625,3.51664,-8.59118,-1.73603,-9.2,-33.5,-20.4,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.085,957.7283,0.07183,5.71274,5.93062,3.82696,-8.31568,-1.31636,-11.8,-35.3,-12.0,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.0981,957.7483,-2.40864,5.15966,5.8133,4.73226,-8.68097,-0.42633,-13.7,-36.7,-8.0,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.1217,957.7683,-4.6018,4.21871,4.4342,5.3529,-7.41221,0.4918,-14.0,-35.9,-0.2,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.1365,957.7883,-5.90907,2.90665,2.78215,5.44758,-4.96753,1.74224,-15.7,-35.4,5.2,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.157,957.8083,-5.91625,1.49163,1.48445,5.36023,-2.75803,3.02506,-16.4,-33.5,9.8,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.1829,957.8283,-4.80052,-0.01437,0.88349,5.51783,-2.18809,3.76115,-18.9,-31.4,13.8,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.1987,957.8483,-2.75102,-1.66163,1.47008,6.10732,-2.3689,4.01466,-20.4,-27.8,18.7,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.2143,957.8683,-0.72307,-3.83802,2.2147,7.38708,-1.93275,3.83445,-21.7,-23.2,22.6,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.2417,957.8883,1.1301,-6.71115,1.32882,8.33392,-0.98774,3.65303,-22.3,-17.8,27.5,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.2554,957.9083,3.65845,-9.08388,-1.2953,8.49641,-0.36466,3.31461,-22.7,-10.9,29.4,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.2735,957.9283,5.68401,-10.4965,-4.29293,8.29727,-0.82891,2.76422,-23.9,-4.6,29.7,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.3002,957.9483,6.58426,-11.50688,-7.47971,7.68702,-2.06347,2.0996,-24.2,1.9,32.8,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.315,957.9683,7.24986,-12.28742,-8.5332,6.66321,-2.48314,1.60846,-22.2,8.3,34.1,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.3405,957.9883,8.3225,-13.06556,-7.33606,6.36449,-2.15816,0.79051,-20.4,15.8,35.0,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.3573,958.0083,10.10145,-14.09031,-5.87794,6.66504,-1.72444,-0.50452,-20.4,19.2,29.8,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
1.3844,958.0283,10.58988,-15.42152,-6.51722,6.80004,-0.84541,-1.73541,-20.1,22.4,28.0,-99.0,-110.0,-110.0,-110.0,-63.0,-70.0,-77.0,-79.0,-110.0,-81.0,-82.0,-110.0,-80.0,-88.0,-70.0,-57.0,-85.0,-85.0,-110.0,-110.0,-110.0,-65.0,-110.0,-110.0,-110.0,-110.0,-94.0,-93.0,-94.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,-1.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,-1.0,-1.0,-1.0,2437.0,-1.0,-1.0,-1.0,-1.0,2462.0,2462.0,5200.0,49.461087810283,11.110832476574,-2.0
