AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:59,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:59,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25,Latitude_degrees,Longitude_degrees,floor_ID
0.5288,19030.2482,4.98727,3.28734,6.18202,-0.88333,2.83838,2.40326,18.8,-28.0,-6.2,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.5396,19030.2682,7.84125,4.20195,5.78936,-0.59378,3.00882,2.32324,17.5,-28.9,-4.5,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.5588,19030.2882,7.58267,5.05431,5.3512,-0.53514,2.76203,1.66534,16.5,-29.7,-3.4,-110.0,-88.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.5744,19030.3082,7.11578,5.69598,5.65528,-0.55225,2.36252,1.30065,15.9,-30.3,-3.0,-110.0,-88.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.5886,19030.3282,8.9091,6.64411,4.87953,-0.59928,2.39917,0.93413,15.3,-30.5,-1.4,-110.0,-88.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.6118,19030.3482,9.91469,7.71196,3.7207,-0.87417,2.19392,0.32999,15.0,-30.9,-1.9,-110.0,-88.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.6306,19030.3682,9.39992,8.29137,4.19956,-1.18144,1.67408,-0.2821,15.7,-30.8,-2.4,-110.0,-88.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.6532,19030.3882,7.55633,8.63854,5.4374,-1.28467,0.8885,-0.60342,16.3,-30.8,-1.5,-110.0,-110.0,-110.0,-87.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.6743,19030.4082,7.18282,9.18683,5.76781,-1.23092,0.28863,-0.60036,16.1,-30.6,-2.5,-110.0,-110.0,-110.0,-87.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.6913,19030.4282,6.57228,9.9937,6.17483,-1.1063,-0.11393,-0.63213,16.2,-30.8,-3.1,-110.0,-110.0,-110.0,-87.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.7121,19030.4482,4.75503,11.84687,7.38155,-0.88456,-0.72113,-0.58631,16.4,-30.3,-2.5,-110.0,-110.0,-110.0,-87.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.7386,19030.4682,2.62413,13.98496,10.41031,-0.41602,-1.86467,-0.35846,16.2,-30.5,-2.2,-110.0,-110.0,-110.0,-87.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.7504,19030.4882,3.62254,14.62423,11.708,0.38055,-3.55127,-0.08662,16.0,-30.8,-2.1,-110.0,-87.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.7781,19030.5082,4.92502,14.301,11.76547,1.03967,-4.29591,-0.4,15.8,-31.0,-2.1,-110.0,-87.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.7909,19030.5281,3.81887,13.2164,12.16531,1.29012,-4.07172,-0.91435,15.7,-31.2,-2.4,-110.0,-87.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.8113,19030.5481,2.89468,11.63378,11.98335,1.52592,-3.33868,-1.2717,15.6,-31.4,-2.6,-110.0,-87.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.8409,19030.5681,1.36713,10.04877,9.82131,1.92298,-2.63191,-1.6034,15.6,-31.5,-3.0,-110.0,-87.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.8603,19030.5881,0.40942,8.54756,6.72791,2.1771,-2.22019,-1.85813,15.6,-31.5,-3.5,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.8762,19030.6081,-0.28252,7.91068,5.17642,2.10319,-2.26662,-2.1037,15.9,-31.5,-3.8,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.8925,19030.6281,-1.37431,6.98889,5.1022,2.05187,-2.59526,-2.34621,16.2,-31.4,-4.3,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.9126,19030.6481,-2.14527,5.32487,2.78215,2.07081,-3.15298,-2.39386,16.6,-31.2,-4.6,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.9305,19030.6681,-3.03355,4.78855,0.85236,1.59433,-3.30203,-2.2216,16.9,-31.1,-5.0,-110.0,-110.0,-110.0,-93.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.9506,19030.6881,-2.43737,4.86038,0.46449,0.8332,-2.94895,-1.8618,17.3,-30.9,-5.4,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.9724,19030.7081,-1.30488,4.64729,2.35118,0.20401,-2.48164,-1.71641,17.8,-30.7,-5.6,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
0.9885,19030.7281,-1.39826,3.66324,3.96731,0.04274,-2.28372,-1.85813,18.4,-30.2,-6.1,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
1.0343,19030.7481,-3.7638,3.06467,4.14928,0.14719,-2.08275,-2.05178,19.3,-29.5,-6.5,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
1.0433,19030.7681,-5.58345,3.31128,3.75901,0.1979,-1.51342,-1.82515,20.3,-28.6,-7.9,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
1.051,19030.7881,-4.90587,3.4693,2.593,-0.0043,-0.63805,-1.42197,21.2,-27.7,-8.6,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
1.08,19030.8081,-4.81249,3.93379,1.77895,-0.5101,0.26176,-1.26254,21.9,-26.8,-9.4,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
1.1008,19030.8281,-5.84682,4.76461,1.68318,-1.21565,0.57879,-1.23688,23.3,-25.6,-10.3,-110.0,-83.0,-110.0,-110.0,-110.0,-110.0,-82.0,-90.0,-59.0,-79.0,-110.0,-110.0,-73.0,-88.0,-79.0,-73.0,-72.0,-60.0,-78.0,-78.0,-73.0,-94.0,-84.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,-1.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.461206636646,11.11131516231,-2.0
