AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:06,wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:62,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:01:88,wifi_rssi_20:23:00:00:01:89,wifi_rssi_20:23:00:00:01:90,wifi_rssi_20:23:00:00:01:91,wifi_rssi_20:23:00:00:01:94,wifi_rssi_20:23:00:00:02:55,wifi_rssi_20:23:00:00:02:61,wifi_rssi_20:23:00:00:02:73,wifi_rssi_20:23:00:00:02:88,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:20,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:62,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:01:88,wifi_freq_20:23:00:00:01:89,wifi_freq_20:23:00:00:01:90,wifi_freq_20:23:00:00:01:91,wifi_freq_20:23:00:00:01:94,wifi_freq_20:23:00:00:02:55,wifi_freq_20:23:00:00:02:61,wifi_freq_20:23:00:00:02:73,wifi_freq_20:23:00:00:02:88,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:20,Latitude_degrees,Longitude_degrees,floor_ID
0.5159,2110.3528,-0.36393,3.26819,9.22993,0.26378,-0.32495,-0.20275,-2.9,-2.5,10.1,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.5375,2110.3728,-0.34478,3.25621,9.41429,0.18437,-0.10259,-0.19787,-2.5,-2.8,10.3,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.563,2110.3928,-0.20591,3.28734,9.59865,0.20697,-0.16246,-0.16305,-2.4,-3.0,10.5,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.5737,2110.4128,0.06943,3.36874,9.67287,0.31265,-0.39642,-0.27728,-1.1,-3.6,11.3,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.5952,2110.4328,0.30407,3.46452,9.45739,0.3719,-0.33472,-0.37746,-1.0,-3.8,11.4,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.6178,2110.4528,0.249,3.54353,8.99768,0.27478,-0.15207,-0.42633,-0.3,-3.9,12.0,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.6389,2110.4728,0.17478,3.61296,8.6577,0.06036,-0.00424,-0.36708,-0.5,-3.9,11.6,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.6577,2110.4928,0.02394,3.66563,8.54517,-0.03005,0.02202,-0.34509,-0.3,-4.0,11.9,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.6797,2110.5128,-0.07422,3.73986,8.47094,-0.08869,-0.01646,-0.25284,-0.2,-4.1,12.1,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.7007,2110.5328,-0.1245,3.85957,8.5332,-0.13145,0.05745,-0.15755,-0.1,-4.1,12.2,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.7155,2110.5528,-0.35675,3.96731,8.66249,-0.17665,0.27675,0.08374,0.0,-4.1,12.1,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.7387,2110.5728,-0.09817,4.38392,8.87318,-0.0386,0.34639,0.13994,0.0,-4.1,12.2,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.7612,2110.5928,0.13169,4.93221,8.62897,0.14649,-0.0409,-0.16183,-0.1,-4.1,12.2,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.7738,2110.6128,-0.06943,5.50204,8.19081,0.26012,-0.69086,-0.09219,-0.4,-3.9,12.0,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.7973,2110.6327,-0.30168,6.09343,7.51802,0.35602,-1.46666,0.09046,-0.5,-3.9,12.0,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.8356,2110.6527,-0.10295,6.73749,7.04875,0.13733,-2.27789,0.33786,-0.8,-3.8,11.6,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.838,2110.6727,0.78772,7.1924,8.13335,0.15749,-3.8979,0.19797,-1.8,-3.8,11.0,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.862,2110.6927,1.83162,7.39352,10.08229,0.79035,-5.22531,-0.0366,-4.6,-3.9,10.3,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.8741,2110.7128,2.31766,7.36239,11.57632,2.10432,-6.83372,-0.23085,-9.6,-4.9,9.3,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.8955,2110.7328,2.46131,7.07748,12.55318,3.33949,-8.2662,-0.1887,-16.0,-6.8,9.7,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.9136,2110.7528,2.91383,6.62256,12.16292,4.70844,-9.1379,-0.27606,-21.8,-9.9,10.6,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.9345,2110.7728,2.66722,6.25863,10.4127,5.3865,-9.44456,-0.41961,-27.7,-13.6,14.1,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.9591,2110.7929,1.63529,5.65288,9.05515,5.54593,-9.53069,-0.27545,-32.6,-16.7,20.1,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.9742,2110.8129,-0.65124,4.55152,8.51165,6.16657,-9.33155,0.41972,-36.0,-19.2,25.8,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
0.9941,2110.8329,-3.35677,2.89468,7.45577,7.19588,-9.02306,1.85403,-39.3,-19.9,31.5,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
1.0158,2110.853,-4.25941,0.9601,4.68799,7.855,-8.60401,3.01284,-41.7,-19.5,42.6,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
1.0363,2110.873,-3.34241,-0.85715,1.64247,7.51048,-6.93451,3.48382,-43.3,-16.9,49.2,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
1.055,2110.893,-1.29051,-2.5499,0.07662,6.94298,-4.16363,3.63653,-44.1,-13.5,56.5,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
1.0787,2110.913,1.0032,-3.93858,0.41182,6.8483,-1.17711,3.72206,-40.9,-8.8,61.3,-110.0,-97.0,-65.0,-71.0,-77.0,-87.0,-110.0,-88.0,-83.0,-77.0,-82.0,-110.0,-64.0,-92.0,-90.0,-88.0,-110.0,-94.0,-56.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-110.0,-89.0,-110.0,2437.0,5200.0,2417.0,2452.0,-1.0,2462.0,2412.0,2427.0,2437.0,-1.0,2437.0,5220.0,5220.0,2462.0,-1.0,2452.0,2437.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2462.0,-1.0,49.461057929696,11.110709726607,-2.0
