AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,Accuracy
9.8331,65103.383,2.28167,7.93917,8.47308,3
9.857,65103.403,-0.4525,7.3909,5.74608,3
9.8768,65103.423,-2.90656,7.27598,5.17866,3
9.8946,65103.443,-4.06296,5.45878,3.09091,3
9.9192,65103.463,-1.49398,5.26724,2.54982,3
9.9444,65103.484,2.13084,6.03099,3.61524,3
9.9606,65103.504,3.03345,4.13718,4.57532,3
9.9752,65103.524,1.43173,1.78607,4.39575,3
9.9943,65103.544,1.89381,-0.26815,0.07183,3
10.0136,65103.564,5.37738,-0.00239,-1.80044,3
10.049,65103.584,6.44759,-0.49081,-2.34153,3
10.0577,65103.604,5.35104,-4.28802,-1.34075,3
10.075,65103.624,7.05092,-6.02142,-3.10528,3
10.0951,65103.644,12.04044,-0.81403,-9.01896,3
10.1166,65103.664,10.77151,-0.63925,-9.72525,3
10.1407,65103.685,8.69335,-3.50511,-7.61596,3
10.1591,65103.706,7.09641,-6.06691,-7.43878,3
10.1773,65103.726,5.17148,-6.95037,-8.14747,3
10.1976,65103.746,6.05972,-6.83305,-8.17859,3
10.2171,65103.766,5.88734,-7.08684,-10.25676,3
10.2396,65103.786,3.75411,-8.40365,-12.23437,3
10.2659,65103.806,2.70305,-10.31901,-12.16733,3
10.2806,65103.826,2.727,-10.66377,-11.17613,3
10.3012,65103.846,4.44124,-8.84418,-12.27747,3
10.3276,65103.866,4.63757,-6.63433,-12.50492,3
10.337,65103.886,1.03669,-7.52258,-14.82969,3
10.3584,65103.906,-2.50433,-10.93432,-17.14488,3
10.3777,65103.926,-1.62327,-11.53287,-12.7994,3
10.3994,65103.946,-0.08619,-9.90481,-6.91924,3
10.4185,65103.966,-1.10612,-8.31985,-8.26718,3
10.44,65103.986,-2.74854,-6.65588,-11.1881,3
10.4607,65104.008,-3.15077,-5.84664,-14.38676,3
10.4822,65104.029,-4.27365,-9.991,-11.54005,3
10.5167,65104.049,-4.89375,-10.98939,-5.34386,3
10.5404,65104.069,-2.5618,-6.63433,-3.73735,3
10.5427,65104.089,-1.00317,-3.99353,-8.36773,3
10.5599,65104.109,-0.73263,-3.11007,-9.86651,3
10.5882,65104.129,-1.46286,-4.86741,-9.78271,3
10.6114,65104.149,-3.73017,-6.55532,-7.38611,3
10.6244,65104.169,-4.19464,-5.60004,-7.23288,3
10.6407,65104.189,-4.67827,-4.80516,-9.04529,3
10.6662,65104.209,-3.21781,-4.06775,-8.57124,3
10.6818,65104.23,-1.92733,-3.31597,-5.74608,3
10.7016,65104.25,-3.24175,-2.70066,-4.55856,3
10.7227,65104.27,-7.85538,-2.3966,-1.08936,3
10.7415,65104.29,-9.89763,-1.47962,-1.57778,3
10.7683,65104.31,-8.61194,0.42856,-5.31273,3
10.7811,65104.33,-8.56406,0.02873,-3.71341,3
10.8041,65104.35,-8.82503,-0.11492,-2.7677,3
10.821,65104.37,-8.48984,0.85952,-3.48117,3
10.8457,65104.39,-9.48822,0.20351,-2.99993,3
10.8613,65104.41,-9.1267,-0.41899,-0.53391,3
10.8814,65104.43,-9.10275,0.87388,2.01592,3
10.9058,65104.45,-9.46189,1.41976,1.29287,3
10.9216,65104.47,-8.40125,1.92254,-0.06943,3
10.9406,65104.49,-9.07163,3.79242,1.22344,3
10.9606,65104.51,-9.90721,4.11803,1.91057,3
10.9829,65104.53,-8.44914,4.91769,0.66559,3
11.0059,65104.55,-5.63595,5.97832,1.04866,3
11.0264,65104.57,-4.67348,6.34942,1.97043,3
11.0416,65104.59,-3.75411,6.44519,1.60412,3
11.0619,65104.61,-2.03986,6.38294,4.62081,3
11.0834,65104.6308,0.72305,5.89931,9.13148,3
11.101,65104.651,1.43173,5.20021,10.86968,3
11.1242,65104.671,2.49236,6.78038,11.39879,3
11.1456,65104.691,2.17633,6.97192,8.64307,3
11.1644,65104.711,-0.35913,6.87375,8.60715,3
11.1849,65104.732,-6.55532,3.3854,12.05241,3
11.2091,65104.752,-7.61596,2.88022,11.5616,3
11.2287,65104.7719,-5.00149,3.86185,8.0924,3
11.253,65104.793,-2.48758,5.97114,7.48906,3
11.2654,65104.813,-2.90656,5.80833,7.32865,3
11.2895,65104.833,-4.8722,4.85784,9.25598,3
11.3067,65104.853,-5.83706,4.00789,9.51935,3
11.3235,65104.873,-3.68946,4.8722,8.0517,3
11.3434,65104.893,-0.22505,6.82347,6.79953,3
11.3714,65104.913,-1.96085,6.31112,7.22331,3
11.3902,65104.933,-1.94888,5.99748,10.53449,3
11.4101,65104.953,-0.89304,6.78038,9.28471,3
11.4288,65104.974,-1.93451,6.13155,8.66462,3
11.4485,65104.994,-3.84269,5.29358,10.34056,3
11.4671,65105.014,-2.41336,6.35421,10.34295,3
11.4862,65105.034,-0.7853,7.00304,7.61356,3
11.5068,65105.055,-1.45328,6.3159,9.06684,3
11.5319,65105.075,-2.84671,5.20499,11.6023,3
11.5521,65105.096,-2.97599,5.41808,11.21684,3
11.5791,65105.116,0.06943,7.40287,10.21127,3
11.5909,65105.136,-0.32082,7.1419,8.19535,3
11.608,65105.156,-2.02071,6.08127,7.33105,3
11.6265,65105.176,-2.24097,5.87298,6.82587,3
11.647,65105.196,-1.4461,6.27999,6.33745,3
11.669,65105.216,-1.09415,6.27999,6.1124,3
11.6897,65105.237,-0.76375,6.65349,4.66869,3
11.7102,65105.257,-0.2897,6.94558,4.70939,3
11.7385,65105.277,-0.79966,6.36618,6.30633,3
11.7573,65105.297,-2.26013,5.74848,7.73567,3
11.7719,65105.317,-3.02627,5.84664,7.55371,3
11.7907,65105.3369,-2.20745,6.20338,7.01741,3
11.8187,65105.358,-0.79009,6.92164,6.50983,3
11.8455,65105.378,-0.88825,7.15627,6.40928,3
11.8598,65105.399,-1.1995,7.3095,5.96396,3
11.8776,65105.419,-1.53947,7.21612,6.48589,3
11.8942,65105.439,-1.92733,6.57208,7.15627,3
11.9105,65105.46,-1.20668,6.82587,7.38611,3
11.9316,65105.48,-0.98162,7.16345,6.61757,3
11.9531,65105.5,-1.80523,6.73728,6.0717,3
11.9696,65105.52,-2.20985,6.4428,6.60321,3
11.9915,65105.5399,-1.33118,6.90727,7.99663,3
12.0114,65105.56,-1.64003,6.91924,7.86735,3
12.0311,65105.58,-2.15718,6.44998,6.9767,3
12.0573,65105.6,-1.66397,6.96713,6.60321,3
12.0787,65105.62,-1.05105,7.31189,6.96473,3
12.0986,65105.64,-1.80283,6.82347,7.03895,3
12.1122,65105.66,-2.10211,6.56969,7.54174,3
12.1343,65105.681,-2.0231,6.56011,7.77637,3
12.1518,65105.701,-2.10211,6.51702,6.60081,3
12.1722,65105.721,-1.38864,6.88333,6.45237,3
12.1929,65105.742,-0.29688,7.66623,6.83305,3
12.218,65105.762,-0.66559,7.3502,6.68461,3
12.2347,65105.783,-1.57299,6.80911,6.50265,3
12.254,65105.803,-2.07338,6.43561,6.62476,3
12.274,65105.823,-1.49159,6.7325,6.70855,3
12.2968,65105.843,-0.69911,7.04853,7.42681,3
12.3166,65105.863,-0.79487,7.03656,6.59363,3
12.3428,65105.883,-1.17555,7.00304,5.99029,3
12.3591,65105.903,-1.69031,6.53138,7.08923,3
12.3766,65105.923,-1.75256,6.53856,7.02938,3
12.3973,65105.944,-0.81163,7.1443,7.19458,3
12.4154,65105.964,-0.09337,7.48667,6.87375,3
12.4383,65105.984,-0.87388,7.3502,6.1531,3
12.4575,65106.004,-1.46046,7.12275,5.77003,3
12.4765,65106.0239,-0.73502,7.38611,6.18662,3
12.4968,65106.044,-0.65362,7.00543,7.51779,3
12.5183,65106.065,-1.15161,6.66067,7.49625,3
12.5502,65106.087,-1.65679,6.63194,6.48829,3
12.5617,65106.107,-1.63524,6.80911,6.39252,3
12.5825,65106.127,-0.8691,7.08444,6.90967,3
12.5998,65106.147,-0.9481,7.00304,6.26563,3
12.6193,65106.167,-0.88585,7.14909,6.11479,3
12.6386,65106.187,-0.79248,7.00304,6.36139,3
12.6591,65106.207,-1.06303,6.81869,6.55054,3
12.6842,65106.227,-1.31442,6.61518,6.98628,3
12.6997,65106.247,-1.49638,6.54335,6.87615,3
12.7177,65106.267,-1.10373,6.61518,6.55054,3
12.7427,65106.287,-0.44532,7.12275,6.73728,3
12.7595,65106.307,-0.08619,7.11557,5.73411,3
12.7797,65106.327,-0.09816,7.03416,4.83389,3
12.8017,65106.347,0.14126,6.26323,3.7589,3
12.8179,65106.367,2.1476,7.14909,7.30471,3
12.8422,65106.387,1.83156,6.37097,8.47787,3
12.8632,65106.407,3.37822,6.61757,7.85059,3
12.8911,65106.427,4.16831,7.12275,10.41238,3
12.9273,65106.447,1.7334,5.80594,9.64624,3
12.9294,65106.467,0.20351,5.66229,7.38611,3
12.9373,65106.487,3.31597,7.09641,8.42759,3
12.9615,65106.507,4.57771,7.44118,8.97107,3
12.9777,65106.5269,2.35829,6.79714,6.71095,3
12.9967,65106.547,0.62249,6.26084,7.27358,3
13.0176,65106.567,0.48602,5.97114,7.27119,3
13.0365,65106.5869,1.56581,6.20817,5.89452,3
13.0582,65106.6069,2.34392,6.46913,6.30393,3
13.0769,65106.627,1.92254,6.04057,6.76123,3
13.0972,65106.647,2.27689,6.18422,9.02135,3
13.1191,65106.667,1.79086,5.58328,6.65349,3
13.1366,65106.687,2.63841,6.02142,5.08528,3
13.1581,65106.707,3.32076,6.35661,6.86178,3
13.1781,65106.7269,3.16513,6.30633,7.58962,3
13.2019,65106.747,2.87065,6.12197,6.59842,3
13.2202,65106.767,3.28963,6.4404,5.94959,3
13.2388,65106.787,2.727,6.26802,6.59363,3
13.2599,65106.807,2.36308,5.95199,7.83622,3
13.2822,65106.827,2.81798,6.1507,7.75003,3
13.2986,65106.847,2.44687,5.9879,7.18979,3
13.3195,65106.867,2.1069,6.04296,7.8027,3
13.3426,65106.887,2.2721,6.0286,8.28633,3
13.3626,65106.907,3.4668,6.54814,7.12514,3
13.3911,65106.927,3.81636,6.68701,6.65109,3
13.4054,65106.947,3.15316,6.64391,6.96713,3
13.421,65106.967,2.478,6.47392,7.14909,3
13.4397,65106.988,3.07894,6.49307,6.96234,3
13.4605,65107.009,3.48117,6.68461,7.91762,3
13.4814,65107.029,2.15957,6.17465,7.513,3
13.5066,65107.05,2.00874,6.12197,7.3071,3
13.5228,65107.07,2.35829,6.27999,6.79235,3
13.5411,65107.09,2.69108,6.42364,6.70376,3
13.5663,65107.11,3.03585,6.37576,7.53216,3
13.5977,65107.13,2.44687,6.22492,7.32865,3
13.6038,65107.1499,2.29365,6.11958,6.69179,3
13.6229,65107.17,1.92973,6.12676,6.13155,3
13.6489,65107.19,3.06697,6.47871,7.87214,3
13.67,65107.21,2.8922,6.27281,8.19296,3
13.6816,65107.23,2.12845,6.21774,7.00304,3
13.7009,65107.25,2.11887,6.14592,6.43322,3
13.7209,65107.27,2.43969,6.42604,6.48829,3
13.7449,65107.291,3.04542,6.54814,7.96311,3
13.77,65107.311,2.3942,6.41646,7.47709,3
13.7849,65107.331,1.63045,6.08606,6.68222,3
13.8112,65107.351,2.03747,6.20817,6.68222,3
13.8337,65107.371,2.8084,6.47153,8.02058,3
13.8517,65107.392,2.23858,6.22732,7.39569,3
13.865,65107.413,1.95367,6.00705,7.23288,3
13.886,65107.433,2.49715,6.38773,6.9384,3
13.9117,65107.454,2.12605,6.14592,6.86896,3
13.9315,65107.474,1.48201,6.02381,7.46751,3
13.9448,65107.494,1.98479,6.16507,7.63032,3
13.9636,65107.5139,2.30801,6.39012,7.29034,3
13.9853,65107.5339,1.87945,6.21774,6.73489,3
14.0096,65107.5549,1.62327,6.2345,7.74285,3
14.0295,65107.576,1.13246,5.86819,7.58244,3
14.0489,65107.596,2.30083,6.30633,8.00382,3
14.071,65107.616,2.30322,6.4021,7.55371,3
14.0902,65107.637,1.99198,6.34463,7.04374,3
14.118,65107.657,1.73819,6.32309,7.50822,3
14.1284,65107.677,1.23301,6.02142,7.91762,3
14.1529,65107.697,1.89381,6.26323,7.95354,3
14.173,65107.717,1.72143,6.02142,7.46033,3
14.1879,65107.737,0.70868,5.81791,8.13789,3
14.2086,65107.757,-0.4525,5.06374,9.57681,3
14.2286,65107.777,1.52271,6.7325,9.06205,3
14.2487,65107.797,4.70939,8.94953,11.21684,3
14.2767,65107.817,4.18746,7.86495,13.36922,3
14.2884,65107.837,3.53624,7.01741,14.71716,3
14.3096,65107.857,5.782,8.17141,13.12501,3
14.3286,65107.877,5.33189,11.37006,9.86651,3
14.3538,65107.897,5.57131,10.21845,4.51068,3
14.3714,65107.917,1.51314,8.41083,4.11084,3
14.3899,65107.938,-2.63602,5.19781,10.1155,3
14.4134,65107.958,-4.52983,2.79882,7.15866,3
14.4358,65107.978,-6.0286,0.39265,4.49152,3
14.4528,65107.998,-6.02381,-3.98874,3.29442,3
14.4774,65108.018,-2.13084,-7.5561,1.15879,3
14.4891,65108.038,0.77333,-8.71729,-2.44209,3
14.5103,65108.058,4.39815,-9.66539,-1.98719,3
14.5293,65108.078,7.08684,-10.27112,-1.75974,3
14.5677,65108.099,11.26711,-6.65349,-3.7589,3
14.5762,65108.12,10.49618,-8.50181,-3.94325,3
14.596,65108.14,10.18015,-8.50899,-5.84425,3
14.6146,65108.16,11.73159,-6.14592,-9.90481,3
14.6343,65108.181,10.39084,-5.87058,-12.0165,3
14.6555,65108.201,7.48188,-8.98544,-11.31739,3
14.6722,65108.221,6.08127,-10.6518,-9.23444,3
14.696,65108.241,4.88417,-12.92869,-5.38456,3
14.7181,65108.261,3.16035,-15.24867,-3.22499,3
14.7335,65108.2819,5.31992,-14.96376,-3.81875,3
14.7569,65108.302,6.89291,-12.8832,-4.20901,3
14.7802,65108.322,5.47075,-13.6254,-9.11233,3
14.7998,65108.342,3.58891,-14.57111,-11.61427,3
14.82,65108.362,3.28245,-14.00608,-11.58315,3
14.8411,65108.382,5.88974,-11.54245,-7.75482,3
14.8546,65108.402,4.58011,-10.45308,-5.89213,3
14.874,65108.422,1.35033,-11.19529,-11.22402,3
14.8939,65108.442,1.80523,-9.98143,-12.05002,3
14.9191,65108.462,-0.29449,-10.6925,-10.97981,3
14.9325,65108.482,-1.37188,-12.1817,-10.09874,3
14.9543,65108.502,-1.2785,-12.60308,-7.69736,3
14.9727,65108.5229,-2.48997,-13.93665,-6.89291,3
14.9925,65108.5429,-1.81959,-12.18649,-6.49307,3
15.0156,65108.563,0.93374,-9.19852,-7.29274,3
15.0405,65108.5828,-0.68953,-11.99974,-7.89847,3
15.0542,65108.603,-1.5706,-11.36528,-8.12592,3
15.0744,65108.623,-1.8986,-9.08839,-6.2776,3
15.1059,65108.644,-2.76291,-8.51139,-8.85855,3
15.1283,65108.664,-0.79966,-6.48829,-9.70131,3
15.1374,65108.684,-0.0838,-6.10043,-8.28633,3
15.1584,65108.704,-2.8898,-7.69018,-5.97593,3
15.1802,65108.7239,-4.53462,-7.86974,-7.33344,3
15.1961,65108.744,-2.96402,-3.37104,-8.32224,3
15.2159,65108.764,-0.577,-2.12845,-5.50427,3
15.2348,65108.784,-1.57299,-0.29688,-6.63433,3
15.2653,65108.804,-6.00466,-2.15478,-7.32626,3
15.2771,65108.824,-7.56807,-1.65439,-2.61926,3
15.2965,65108.844,-6.45237,0.11732,-2.91853,3
15.3153,65108.864,-6.90727,0.51715,-2.44209,3
15.3349,65108.884,-4.69503,2.45885,-0.81882,3
15.3555,65108.904,-0.98402,6.03339,-1.65918,3
15.3776,65108.924,-0.50757,7.24725,-3.75411,3
15.3967,65108.944,-2.1045,5.96635,-2.85149,3
15.4235,65108.964,-2.42054,5.09007,-0.67516,3
15.4543,65108.984,-2.48758,4.4604,1.16358,3
15.4598,65109.004,-2.62644,5.32949,3.47878,3
15.4837,65109.024,0.48842,8.19296,6.61518,3
15.5042,65109.044,4.64715,10.95587,8.64786,3
15.5171,65109.064,1.5275,9.91918,11.6861,3
15.5345,65109.084,-1.95606,7.77876,10.64462,3
15.5565,65109.104,-2.67672,7.56807,10.23521,3
15.5746,65109.124,-2.42533,6.78756,11.25514,3
15.5976,65109.144,-0.76136,6.9791,11.03488,3
15.6162,65109.164,-0.56024,7.53695,7.76679,3
15.6392,65109.184,-1.05105,7.52258,4.02226,3
15.6573,65109.2039,-1.10133,6.80911,1.43892,3
15.6812,65109.225,-2.52349,4.90572,2.90417,3
15.6964,65109.245,-5.66468,1.67355,5.84185,3
15.7165,65109.265,-6.05254,1.10373,7.5561,3
15.742,65109.285,-4.56574,1.74298,6.41167,3
15.7643,65109.305,-6.46674,1.30963,7.32386,3
15.7772,65109.325,-3.81396,2.09253,12.3469,3
15.7966,65109.345,-2.44209,2.27928,15.57428,3
15.8174,65109.365,-2.90896,2.09493,10.64941,3
15.8361,65109.385,-3.56018,1.70707,5.18345,3
15.8562,65109.405,-0.46687,1.01035,2.01113,3
15.8797,65109.425,6.24168,0.47884,2.24816,3
15.9069,65109.445,13.52245,1.51792,5.63356,3
15.9202,65109.465,19.47444,3.78763,7.7213,3
15.9365,65109.4848,22.92927,7.17303,10.79785,3
15.9564,65109.505,19.00996,6.22492,10.87686,3
15.9765,65109.525,12.03086,2.36308,7.52258,3
15.9989,65109.545,9.28471,1.31921,3.37343,3
16.0163,65109.565,11.17853,3.19865,-2.54504,3
16.0366,65109.586,11.96143,4.4173,-4.51307,3
16.0569,65109.606,11.12825,2.69587,-2.61926,3
16.0878,65109.626,11.28866,1.88184,-1.5275,3
16.0975,65109.646,9.57681,1.97522,1.37667,3
16.1183,65109.666,3.89297,-0.1652,2.5618,3
16.1369,65109.686,-2.03028,-3.66313,3.81396,3
16.1578,65109.706,-6.42364,-8.80109,3.29921,3
16.1797,65109.7269,-1.2785,-11.09952,-2.82755,3
16.1989,65109.748,6.82347,-5.284,-5.22654,3
16.2189,65109.768,10.4052,-4.43167,-1.56341,3
16.2438,65109.788,11.17613,-6.16028,1.85072,3
16.2792,65109.808,12.86883,-6.09564,-0.83558,3
16.2935,65109.828,13.69962,-6.6056,-1.63045,3
16.3083,65109.848,14.32451,-8.18578,-0.64643,3
16.3198,65109.868,13.35965,-10.40999,-1.0726,3
16.3415,65109.888,15.10741,-10.15141,0.84515,3
16.3599,65109.909,16.86476,-11.92791,4.36702,3
16.3817,65109.929,17.77216,-10.95587,5.76045,3
16.4092,65109.949,23.13038,-10.489,2.40138,3
16.4241,65109.969,21.27009,-8.22169,-1.16358,3
16.4401,65109.989,20.03707,-5.78439,-2.44209,3
16.4637,65110.009,18.27973,-3.08134,-3.93128,3
16.4808,65110.029,16.95334,-2.5618,-2.2314,3
16.5001,65110.049,15.27261,-3.00951,0.65841,3
16.5204,65110.069,13.9582,-3.04303,1.46286,3
16.5459,65110.0898,14.41549,-2.09493,3.20105,3
16.562,65110.11,14.24071,-1.26174,5.87777,3
16.5805,65110.13,12.61744,-1.1995,4.93924,3
16.6003,65110.15,8.45632,-2.95205,2.46363,3
16.623,65110.17,3.47159,-4.55617,1.26414,3
16.6452,65110.191,2.44448,-2.84431,1.72861,3
16.6653,65110.212,3.68468,-0.56503,2.82037,3
16.6837,65110.232,2.03747,-0.35913,4.55138,3
16.7051,65110.252,-2.16915,-1.2378,9.4978,3
16.7289,65110.272,-3.13401,-0.91459,11.9327,3
16.746,65110.292,-0.89064,1.68791,11.98777,3
16.7632,65110.312,0.87628,2.66235,10.24958,3
16.7863,65110.332,-0.65362,2.54982,12.23676,3
16.8091,65110.352,-1.90339,1.24498,12.79701,3
16.8314,65110.372,-0.9074,2.229,10.4866,3
16.848,65110.392,0.44293,3.05261,9.48583,3
16.8808,65110.412,-0.46448,2.53067,11.08755,3
16.8861,65110.432,0.26097,3.23935,13.23994,3
16.9118,65110.452,1.4461,4.41251,13.69483,3
16.9279,65110.472,2.727,4.66151,12.58153,3
16.9632,65110.492,3.98395,5.62159,11.86088,3
16.9644,65110.512,3.12204,5.43244,10.42435,3
16.9901,65110.532,1.73819,4.67827,10.01973,3
17.0018,65110.552,1.7765,4.39575,9.26556,3
17.0215,65110.572,5.68144,5.52103,8.07564,3
17.0436,65110.592,7.2257,6.78517,11.73159,3
17.066,65110.612,4.94403,6.05015,10.46745,3
17.0817,65110.632,3.0574,5.84903,8.09958,3
17.1014,65110.6519,2.78446,5.91368,6.87854,3
17.126,65110.672,3.0574,6.10761,9.6199,3
17.1509,65110.692,2.5618,5.80594,13.50569,3
17.1692,65110.7119,1.1995,5.19302,11.55202,3
17.1842,65110.7329,-0.06943,4.71897,8.02776,3
17.2043,65110.753,-1.63045,3.93846,7.98466,3
17.2234,65110.773,-3.28245,2.97599,7.22091,3
17.2459,65110.7929,-3.02867,1.29766,9.15543,3
17.2635,65110.813,-3.96719,-1.64003,10.43872,3
17.2828,65110.833,-2.2697,-3.28963,7.45554,3
17.3036,65110.854,2.13563,-2.62644,2.19788,3
17.3261,65110.8739,5.53539,-0.81403,-3.2202,3
17.3461,65110.8939,5.86579,-1.91057,-6.98389,3
17.367,65110.9139,6.40449,-3.52426,-7.34781,3
17.3834,65110.9339,8.7556,-5.53779,-3.33991,3
17.4037,65110.9539,9.69652,-4.68306,0.69432,3
17.4238,65110.9739,12.141,-4.15633,1.38385,3
17.4438,65110.9939,10.71645,-6.1938,-0.60094,3
17.4635,65111.0139,8.77236,-8.77475,-6.97192,3
17.4835,65111.0339,9.86651,-9.6199,-9.67497,3
17.5052,65111.0539,14.50647,-7.27598,-7.58244,3
17.5246,65111.0739,15.37556,-6.2369,-6.69898,3
17.5435,65111.0939,12.55759,-8.65265,-7.12514,3
17.5636,65111.1139,9.73961,-13.80976,-4.67348,3
17.5849,65111.1338,8.15465,-15.28937,-5.14993,3
17.6041,65111.1539,10.07959,-13.94383,-7.31668,3
17.6242,65111.1739,8.14747,-14.63575,-11.38922,3
17.6451,65111.1939,7.54174,-16.69956,-14.00129,3
17.6643,65111.2139,10.47463,-14.17846,-10.57279,3
17.6921,65111.2339,9.95509,-10.63744,-8.76517,3
17.7091,65111.2539,8.3007,-9.85214,-10.67335,3
17.7381,65111.2759,6.51941,-9.65582,-8.40844,3
17.7515,65111.296,4.92487,-8.40125,-8.62631,3
17.7684,65111.3159,2.94726,-9.22007,-9.54329,3
17.7891,65111.3359,0.62489,-8.99741,-9.70849,3
17.817,65111.3559,1.54426,-7.99185,-9.23204,3
17.8285,65111.3769,2.3128,-6.22971,-8.83939,3
17.8533,65111.3969,0.03112,-7.70215,-8.62152,3
17.8701,65111.4169,-2.21224,-9.24401,-5.52103,3
17.8892,65111.4379,-2.06141,-6.50265,-3.37582,3
17.9129,65111.4579,-1.1157,-4.59208,-5.56412,3
17.9288,65111.4779,1.0343,-2.17633,-6.71334,3
17.9475,65111.4979,0,-3.7996,-6.94079,3
17.9713,65111.5179,-3.0143,-4.52504,-5.19781,3
17.9938,65111.5377,-5.15711,-3.82593,-5.59285,3
18.0141,65111.559,-5.62637,-2.41575,-6.81869,3
18.0365,65111.5789,-4.51307,-1.20189,-6.84981,3
18.0516,65111.5989,-2.30322,0.05028,-3.67031,3
18.0698,65111.6189,-3.0143,1.04866,-0.8667,3
18.0927,65111.6388,-8.8346,0.6608,-1.38145,3
18.1138,65111.6589,-13.89355,-0.96247,-0.92177,3
18.1297,65111.6789,-15.84962,-0.19632,-3.70383,3
18.1539,65111.6989,-11.58794,1.46765,-6.76841,3
18.1728,65111.7189,-8.89446,0.16281,-3.05979,3
18.1926,65111.7389,-6.10282,1.62087,-0.53151,3
18.2106,65111.7589,-6.03578,2.61926,6.1531,3
18.2295,65111.7789,-4.37899,3.50751,5.4492,3
18.2615,65111.7988,-0.34716,3.90494,4.25928,3
18.2731,65111.8189,6.57208,6.00705,4.90811,3
18.2919,65111.8397,9.44752,7.95114,3.5937,3
18.3111,65111.8599,5.54497,6.49786,4.97036,3
18.3382,65111.8799,-0.8691,2.57616,10.52491,3
18.3538,65111.8999,-0.43574,0.30167,21.18629,3
18.3748,65111.9199,8.8346,0.9074,25.5605,3
18.3915,65111.9399,13.74032,2.97599,17.88229,3
18.4179,65111.96,12.51689,6.36379,13.44344,3
18.4313,65111.9799,12.64857,5.60722,13.52724,3
18.4507,65111.9999,15.02601,7.185,10.56561,3
18.4803,65112.02,18.13368,9.19613,6.9791,3
18.4956,65112.0399,17.30529,9.47386,11.13304,3
18.5261,65112.0599,16.67083,8.31746,10.66377,3
18.5361,65112.0799,13.76905,6.71813,6.96234,3
18.5558,65112.1009,11.28148,4.9536,4.55138,3
18.5734,65112.1209,9.29908,4.35505,2.81319,3
18.5918,65112.1409,7.34302,4.91051,0.24421,3
18.6175,65112.1609,5.94959,4.77883,-0.76614,3
18.6416,65112.1809,5.36062,4.58729,0.09577,3
18.6568,65112.2009,5.35344,4.5418,-0.93134,3
18.6777,65112.2207,3.82833,3.74693,-2.00634,3
18.695,65112.2408,2.26731,3.47159,-5.08289,3
18.7164,65112.2609,0.84994,3.29682,-5.18824,3
18.733,65112.2809,-1.99676,2.02549,-2.94487,3
18.7572,65112.3009,-4.81953,1.20189,-3.46202,3
18.776,65112.3209,-6.38534,1.12049,-4.73334,3
18.7937,65112.3409,-10.05325,0.04549,-3.58412,3
18.8166,65112.361,-12.3469,-0.2873,-2.13563,3
18.8313,65112.3809,-11.47301,0.94571,-0.7446,3
18.8516,65112.4009,-7.96551,1.66636,1.16837,3
18.872,65112.421,-7.33583,2.07098,4.15633,3
18.8954,65112.4409,-5.93044,1.52271,0.88346,3
18.9172,65112.4609,-5.81791,-0.2083,2.21464,3
18.9321,65112.4809,-7.15148,-2.33674,7.13472,3
18.9519,65112.5008,-9.10515,-4.38139,12.21282,3
18.9733,65112.5209,-6.42843,-2.55701,13.94862,3
18.9912,65112.5409,-2.85628,0.97444,15.79934,3
19.011,65112.5609,-8.12113,-1.42934,17.99961,3
19.0342,65112.5809,-12.16973,-2.45406,15.524,3
19.0562,65112.6009,-12.2224,-3.37104,14.95418,3
19.0773,65112.6219,-4.75967,-1.66636,15.13854,3
19.0962,65112.6419,0.71587,1.04866,23.60443,3
19.115,65112.6619,-1.00317,0.59855,21.61725,3
19.134,65112.6819,-3.83312,-0.25139,17.67639,3
19.1536,65112.7019,-4.55138,0.00958,12.25592,3
19.1745,65112.7219,-3.19626,0.06464,9.09078,3
19.1963,65112.7419,-3.73256,0.7446,7.83622,3
19.2165,65112.7619,-3.42371,0.4525,8.03734,3
19.2353,65112.7819,-1.08218,1.33357,7.21612,3
19.2561,65112.8019,-0.04788,3.3878,5.30795,3
19.2795,65112.8229,-0.82121,5.09007,-2.01592,3
19.3102,65112.8429,-1.00556,5.06852,-3.47878,3
19.3199,65112.8629,0.32322,3.56257,0.22027,3
19.3448,65112.8839,3.87142,5.39653,-0.90022,3
19.3585,65112.9039,8.20253,8.03734,-3.66552,3
19.3775,65112.9239,8.89685,8.37731,-3.45483,3
19.3959,65112.9439,9.62708,7.33823,-2.98078,3
19.4272,65112.9639,11.5209,7.23767,-3.78284,3
19.4388,65112.9839,12.718,7.55131,-4.68306,3
19.4583,65113.0039,12.15057,5.67426,-5.29358,3
19.4763,65113.0248,10.81221,4.33351,-5.19781,3
19.4989,65113.0449,10.82179,3.99592,-5.13556,3
19.52,65113.0649,11.64061,3.40455,-3.04303,3
19.5397,65113.085,11.32697,2.8922,-1.95127,3
19.5596,65113.1049,11.21205,3.85227,-4.30956,3
19.5818,65113.1249,10.25437,4.03423,-6.62476,3
19.6051,65113.145,7.97269,3.12443,-5.48272,3
19.6277,65113.1649,7.04135,3.00472,-4.61123,3
19.636,65113.1849,4.43646,1.93451,-5.4085,3
19.6569,65113.2049,2.44927,1.77171,-6.22014,3
19.6785,65113.2249,-0.21548,0.84515,-4.93684,3
19.6983,65113.2449,-1.55863,-0.48123,-6.43322,3
19.7159,65113.2649,-3.55778,-1.08457,-6.17225,3
