SensorTimestamp(s),gyro_x,gyro_y,gyro_z
65099.915,3.26935,-11.09942,-3.51186
65099.9249,3.02867,-10.67548,-3.32066
65099.935,2.41109,-9.50506,-2.82953
65099.9449,1.59863,-7.71217,-2.45507
65099.955,0.53695,-5.21801,-1.83626
65099.966,-0.31032,-2.47462,-1.03603
65099.976,-1.00976,0.18937,-0.2529
65099.986,-1.38605,1.48929,0.00855
65099.996,-1.47524,1.93156,-0.08613
65100.0059,-1.23822,1.71897,-0.26389
65100.016,-0.76725,1.42576,-0.49724
65100.026,-0.49602,1.49662,-0.69211
65100.036,-0.51007,2.04151,-0.9108
65100.046,-0.74648,2.78677,-1.02809
65100.056,-1.16797,3.94252,-1.08245
65100.066,-1.53022,4.9926,-0.92668
65100.077,-1.89918,6.23571,-0.49908
65100.087,-2.07816,6.88201,-0.12584
65100.097,-2.17224,7.48554,0.49786
65100.107,-2.27792,7.70484,1.03358
65100.117,-2.45323,8.38229,1.93522
65100.127,-2.67987,9.12755,2.59862
65100.137,-3.14229,10.43847,3.41107
65100.147,-3.73361,11.70418,4.09402
65100.157,-4.59859,12.80435,4.66762
65100.168,-5.36217,13.60641,4.99016
65100.178,-5.9315,14.40665,5.24855
65100.189,-6.15447,15.26003,5.46847
65100.199,-6.15141,15.98634,5.61385
65100.209,-6.0549,16.23497,5.50939
65100.219,-5.68166,16.15738,5.30109
65100.229,-5.09889,15.74688,5.24183
65100.239,-4.3011,14.77866,5.21862
65100.249,-3.60838,13.80555,5.12455
65100.259,-2.51676,12.49769,4.83622
65100.269,-1.7037,11.74877,4.51429
65100.28,-0.66035,10.69075,3.73972
65100.29,0.03726,9.99681,3.01279
65100.3,0.67623,8.81906,2.01158
65100.31,0.87415,7.72561,1.13865
65100.32,0.82467,6.7745,0.3653
65100.33,0.6353,6.22716,0.06658
65100.34,0.27611,5.84965,0.00428
65100.35,-0.146,5.7232,0.14233
65100.36,-0.70188,5.42265,0.50702
65100.37,-0.96639,5.16548,0.84299
65100.38,-0.8375,5.3298,1.0965
65100.39,-0.43188,5.59186,1.23639
65100.4,0.02871,5.34018,1.39888
65100.41,0.28222,4.64807,1.56626
65100.42,0.48258,3.25286,1.58397
65100.43,0.64691,1.82404,1.39522
65100.44,0.91691,0.26267,1.06657
65100.45,1.07329,-0.67867,0.62125
65100.4598,1.10017,-0.85765,-0.00367
65100.47,0.98655,-0.67684,-0.19059
65100.48,0.57299,-0.1967,-0.42761
65100.49,0.14844,0.12706,-0.56627
65100.5,-0.22113,0.19609,-0.36835
65100.51,-0.46242,-0.02749,0.19181
65100.52,-0.63408,-0.83872,1.28282
65100.53,-0.65363,-1.46485,2.03113
65100.54,-0.70921,-2.43247,2.86679
65100.55,-0.76419,-3.13801,3.43123
65100.56,-0.64935,-3.77393,4.08119
65100.57,-0.37324,-4.03476,4.67862
65100.58,0.05986,-4.04881,5.42693
65100.59,0.37629,-3.69696,6.16913
65100.601,0.50274,-3.14596,7.14896
65100.611,0.39462,-2.80509,7.99989
65100.621,0.25473,-2.75622,8.7537
65100.631,0.30849,-2.92788,9.21429
65100.641,0.63286,-3.45261,9.45925
65100.651,1.03358,-3.76232,9.58203
65100.661,1.3885,-3.52591,9.93389
65100.671,1.23822,-2.83869,10.30896
65100.682,0.50519,-1.39766,10.78483
65100.692,-0.05681,-0.34086,10.95342
65100.702,-0.49175,0.6463,10.8337
65100.712,-0.52107,1.07879,10.33584
65100.722,-0.43799,1.34574,9.75124
65100.732,-0.64752,1.27915,9.31386
65100.742,-1.36589,0.94012,8.80623
65100.752,-2.2095,0.59743,8.19415
65100.762,-2.97675,0.33231,7.47088
65100.772,-3.2889,0.15088,7.13063
65100.782,-3.35365,-0.02321,6.98647
65100.792,-3.15268,0.15394,7.11719
65100.802,-2.6933,0.45754,7.49226
65100.812,-2.27059,0.47037,7.74516
65100.822,-1.62979,0.0898,7.79586
65100.833,-1.11055,-0.4948,7.56923
65100.843,-0.55528,-0.79718,7.09703
65100.8528,-0.27,-0.73976,6.65782
65100.863,-0.22419,-0.38179,6.19295
65100.874,-0.45571,0.1967,5.8356
65100.884,-0.71593,0.71838,5.4819
65100.894,-0.81978,0.71105,5.17403
65100.905,-0.4331,0.10201,4.53567
65100.915,0.23396,-0.28955,3.8625
65100.925,0.78191,-0.47647,3.22048
65100.935,1.113,-0.52351,2.62611
65100.945,1.25655,-0.32376,1.93339
65100.955,1.22356,-0.11668,1.2425
65100.965,1.12949,0.04704,0.32254
65100.975,1.05069,0.07514,-0.47953
65100.985,0.93646,-0.07941,-1.56565
65100.995,0.82161,-0.25656,-2.56624
65101.006,0.66035,-0.19975,-3.7556
65101.016,0.48503,0.08247,-4.47337
65101.026,0.18509,0.55405,-5.19541
65101.036,-0.06231,0.85704,-5.69998
65101.046,-0.20953,0.93829,-6.21067
65101.056,-0.17104,0.78741,-6.57291
65101.066,0.01649,0.34453,-6.96203
65101.076,0.23579,-0.32498,-7.27968
65101.086,0.52351,-1.33657,-7.64376
65101.096,0.68356,-2.24004,-7.96263
65101.106,0.72815,-3.37931,-8.42689
65101.116,0.58338,-4.09707,-8.81479
65101.126,0.25107,-3.98101,-8.94368
65101.136,-0.15272,-3.38358,-8.73171
65101.146,-0.77213,-2.24432,-8.40428
65101.1559,-1.28648,-1.18813,-8.1581
65101.166,-1.61879,-0.34514,-8.18804
65101.176,-1.69149,-0.02566,-8.44032
65101.187,-1.46424,-0.21258,-8.79341
65101.197,-1.15209,-0.64507,-9.04875
65101.207,-0.69211,-1.38605,-9.4061
65101.217,-0.26939,-2.08305,-9.68099
65101.227,0.09774,-2.35061,-9.77018
65101.237,0.33109,-2.06472,-9.54905
65101.247,0.3598,-1.30359,-8.96506
65101.258,0.15272,-0.51862,-8.43666
65101.268,-0.3934,0.29749,-8.16299
65101.278,-1.07451,0.90652,-8.21308
65101.288,-1.75624,1.50517,-8.36946
65101.299,-2.0464,1.53999,-8.40978
65101.309,-2.02135,0.95417,-8.40734
65101.319,-1.71348,0.06658,-8.35786
65101.329,-1.16736,-1.01587,-8.20881
65101.339,-0.70494,-1.60535,-7.98645
65101.349,-0.29627,-1.83443,-7.67919
65101.359,-0.2364,-1.63956,-7.34321
65101.369,-0.64568,-1.21807,-7.06588
65101.379,-1.38911,-1.25227,-7.00907
65101.389,-2.25654,-1.29687,-6.86246
65101.399,-2.93887,-0.93462,-6.48556
65101.409,-3.29073,-0.44104,-5.68227
65101.4189,-3.18811,-0.12095,-4.69511
65101.429,-2.67254,0.18021,-3.32433
65101.439,-2.0861,0.30543,-2.28464
65101.449,-1.32313,0.31398,-1.20035
65101.459,-0.76053,-0.12034,-0.56139
65101.469,-0.14172,-1.14904,-0.06353
65101.48,0.37324,-2.14841,0.15577
65101.49,0.73243,-2.89306,0.32865
65101.5,0.7196,-3.05921,0.59926
65101.51,0.37568,-2.57724,0.97983
65101.52,-0.04459,-1.7935,1.20646
65101.53,-0.78741,-0.12767,1.32985
65101.54,-1.57725,1.46852,1.28037
65101.55,-2.30296,2.78982,1.28037
65101.56,-2.66887,3.40374,1.31703
65101.57,-2.85824,3.80997,1.19974
65101.58,-2.7605,4.31698,0.94928
65101.591,-2.53937,4.85149,0.76175
65101.602,-2.43735,5.16364,0.7367
65101.612,-2.50333,5.74824,0.75259
65101.622,-2.71102,6.40675,0.72815
65101.632,-3.02928,7.06466,0.63652
65101.642,-3.28462,7.37925,0.551
65101.652,-3.49109,7.42079,0.54
65101.662,-3.47155,7.19844,0.71471
65101.672,-3.18688,6.77694,1.02137
65101.682,-2.80143,6.30779,1.32924
65101.692,-2.16674,5.50817,1.74158
65101.702,-1.56259,4.98038,1.95477
65101.712,-0.97677,4.86432,2.12764
65101.722,-0.69455,4.78857,2.25165
65101.732,-0.50885,4.40434,2.37443
65101.742,-0.50519,4.36646,2.33839
65101.752,-0.82528,4.50147,2.23027
65101.762,-1.2425,4.38785,2.06534
65101.772,-1.49479,4.03538,1.79106
65101.782,-1.52472,3.39458,1.56137
65101.792,-1.32313,2.66215,1.26266
65101.802,-1.16064,2.42391,1.15759
65101.812,-1.14537,2.62489,1.26327
65101.822,-1.27304,3.1539,1.40255
65101.832,-1.46669,3.86678,1.6585
65101.842,-1.54671,4.23696,1.87413
65101.852,-1.38422,4.02316,1.90834
65101.8619,-1.05313,3.52958,1.81855
65101.872,-0.59559,2.54548,1.57176
65101.882,-0.35186,1.62979,1.25899
65101.892,-0.30788,0.65363,0.7251
65101.903,-0.32437,0.21197,0.38668
65101.913,-0.562,-0.1912,-0.08247
65101.923,-0.93157,-0.32132,-0.16432
65101.933,-1.26999,-0.34453,0.06842
65101.943,-1.32497,-0.26206,0.29077
65101.954,-1.10444,-0.2645,0.33353
65101.964,-0.84971,-0.46548,0.30238
65101.974,-0.61575,-0.78741,0.40134
65101.984,-0.44104,-1.01709,0.39889
65101.994,-0.29138,-1.21745,0.27978
65102.004,-0.27367,-1.41476,0.17287
65102.014,-0.33842,-1.66827,0.06109
65102.024,-0.42333,-1.8497,-0.00611
65102.0339,-0.49602,-2.12092,-0.02871
65102.044,-0.59254,-2.51738,0.00611
65102.054,-0.79901,-3.38114,0.16738
65102.064,-0.99693,-4.40556,0.41722
65102.074,-1.10933,-5.33163,0.82467
65102.084,-1.21012,-5.99686,1.4282
65102.0939,-1.40499,-6.56436,2.16246
65102.105,-1.5351,-6.74334,2.72629
65102.115,-1.5742,-6.49961,3.0415
65102.125,-1.63773,-6.21311,3.17467
65102.135,-1.8326,-5.98709,3.20643
65102.146,-2.00364,-5.85087,3.24736
65102.156,-2.05129,-5.7513,3.24308
65102.166,-1.96699,-5.69754,3.12274
65102.176,-1.75624,-5.99014,2.7886
65102.186,-1.60902,-6.34872,2.46484
65102.196,-1.52777,-6.88201,2.07939
65102.206,-1.5125,-7.37314,1.72936
65102.216,-1.29198,-7.18866,1.34146
65102.227,-1.17836,-7.43423,0.89919
65102.237,-1.19607,-7.0164,0.25045
65102.247,-1.31703,-6.33101,-0.33659
65102.257,-1.73791,-5.52161,-0.92913
65102.267,-2.2376,-4.84355,-1.3042
65102.277,-2.70674,-4.37013,-1.63834
65102.287,-2.89428,-4.21802,-1.86131
65102.297,-2.86251,-4.24063,-2.13803
65102.307,-2.51371,-4.39701,-2.38176
65102.317,-1.7373,-4.36708,-2.67009
65102.327,-0.97983,-4.04515,-2.88878
65102.337,-0.12889,-3.20765,-3.06838
65102.3469,0.13561,-2.42147,-3.03722
65102.357,0.07269,-1.21623,-2.86862
65102.367,-0.24984,-0.35919,-2.69758
65102.377,-0.82955,0.30788,-2.54853
65102.387,-1.27915,0.40806,-2.58396
65102.397,-1.44409,-0.50519,-2.85457
65102.407,-1.14965,-1.8106,-3.25774
65102.417,-0.44288,-2.76111,-3.65114
65102.427,0.36591,-3.37503,-3.66519
65102.437,1.13743,-3.6432,-3.05982
65102.447,1.25899,-3.09098,-2.25409
65102.457,0.69883,-2.16185,-1.39033
65102.467,0.00977,-1.46119,-0.92363
65102.477,-0.65851,-1.25288,-0.62736
65102.487,-0.69578,-1.78922,-0.46487
65102.497,-0.12462,-2.91933,-0.19548
65102.507,0.50335,-4.37318,0.03665
65102.517,1.19607,-5.80017,0.17471
65102.527,1.58397,-6.31329,0.14416
65102.537,1.74219,-5.86125,0.06109
65102.547,1.60719,-4.92052,0.04276
65102.5568,1.24494,-3.51858,0.15944
65102.5679,0.95539,-2.51676,0.42883
65102.5779,0.86621,-2.07877,0.62675
65102.588,0.9725,-2.36832,0.72754
65102.598,1.38422,-3.42329,1.01648
65102.608,1.90162,-4.45809,1.40743
65102.618,2.32923,-5.18502,1.92178
65102.6279,2.43124,-4.96023,2.52837
65102.6379,1.94499,-3.0586,3.26507
65102.6479,1.14232,-1.14904,3.49598
65102.658,-0.10385,1.3158,3.36037
65102.668,-1.02137,3.21865,3.10014
65102.6779,-1.58764,5.36584,3.02867
65102.6879,-1.95171,6.75861,3.18566
65102.6978,-2.28708,7.85267,3.53691
65102.708,-2.53448,8.60709,3.93642
65102.718,-2.73484,9.22223,4.26079
65102.7279,-2.86679,9.51911,4.22963
65102.738,-2.41353,9.38106,3.81608
65102.7479,-2.14902,8.84533,2.94742
65102.7579,-1.87719,8.04571,1.82343
65102.768,-1.59375,6.97608,0.87048
65102.778,-1.04091,5.82032,-0.18265
65102.788,-0.38362,4.8912,-0.82711
65102.798,0.37324,3.97612,-1.22478
65102.808,0.83017,3.40313,-1.34207
65102.8179,1.07207,2.79043,-1.43553
65102.829,0.94379,2.35244,-1.69026
65102.8389,0.83078,2.09588,-2.17163
65102.8489,0.86315,2.14841,-2.56747
65102.859,0.89492,2.39581,-3.08243
65102.8689,0.86193,2.64932,-3.56318
65102.879,0.72326,3.45872,-3.58578
65102.889,0.32865,4.27789,-3.33655
65102.8989,-0.70616,5.15204,-2.96514
65102.9089,-1.75746,5.50023,-2.71652
65102.919,-2.56563,5.60591,-2.3897
65102.929,-2.85518,5.36156,-2.1588
65102.939,-2.83441,4.59126,-2.05984
65102.949,-2.54303,3.79347,-2.05006
65102.96,-1.97615,2.60778,-2.03846
65102.97,-1.5632,1.65483,-1.94133
65102.98,-1.09528,0.58215,-1.71959
65102.9899,-0.80023,0.11668,-1.59253
65102.9999,-0.63774,-0.13928,-1.56565
65103.01,-0.55955,-0.24129,-1.64017
65103.02,-0.46242,-0.3207,-1.71897
65103.031,-0.33903,-0.31582,-1.74463
65103.041,-0.23274,-0.42394,-1.63468
65103.051,-0.09163,-0.68783,-1.4728
65103.061,0.0672,-0.80268,-1.33046
65103.071,0.13378,-0.70372,-1.24433
65103.0809,0.06414,-0.48747,-1.20035
65103.0909,-0.03054,-0.13073,-1.2254
65103.101,-0.09041,0.34941,-1.3158
65103.111,-0.06842,0.60292,-1.32985
65103.121,0.04215,0.29505,-1.24922
65103.131,0.2419,-0.46059,-1.13071
65103.1409,0.57482,-1.34146,-0.93646
65103.1509,0.80695,-2.09221,-0.77274
65103.161,1.06657,-2.73179,-0.57971
65103.171,1.34757,-3.036,-0.47098
65103.181,1.62918,-2.93521,-0.4215
65103.1909,1.74769,-2.86801,-0.37874
65103.2009,1.84542,-3.01523,-0.281
65103.2109,1.97615,-3.20399,-0.12217
65103.221,2.17407,-3.51248,0.14355
65103.231,2.33534,-3.80264,0.35736
65103.241,2.5693,-4.54545,0.47831
65103.251,2.81975,-4.70611,0.3769
65103.2609,2.82342,-3.97551,0.19792
65103.2709,2.45201,-2.37871,0.17471
65103.281,1.84909,-1.45569,0.42577
65103.291,1.39766,-0.9951,0.72326
65103.301,1.20585,-0.89797,0.92852
65103.311,1.2816,-1.19791,0.96089
65103.321,1.5852,-1.71959,1.02564
65103.3309,1.83137,-2.16368,1.19974
65103.3409,2.05923,-2.78982,1.61207
65103.3519,2.49722,-3.7446,1.67805
65103.3619,3.03722,-3.97062,1.36345
65103.372,3.38175,-3.91137,1.02381
65103.382,3.66275,-3.80203,0.7758
65103.392,3.74277,-3.71589,0.77946
65103.402,3.64259,-3.56379,0.89858
65103.4119,3.5027,-3.30845,1.01159
65103.4219,3.31089,-2.73607,1.21684
65103.432,3.12335,-2.21683,1.53755
65103.442,2.86862,-1.91445,2.01769
65103.452,2.70491,-1.89307,2.45995
65103.462,2.57052,-2.00303,2.87962
65103.473,2.631,-2.1588,3.05555
65103.483,2.87351,-2.33167,3.12091
65103.493,3.11297,-2.57235,3.15939
65103.5029,3.45933,-2.80693,3.22537
65103.5129,3.92053,-2.64688,3.23514
65103.523,4.47214,-2.23699,3.4294
65103.533,4.79835,-2.03174,3.68902
65103.543,5.01765,-1.86436,4.1044
65103.553,5.10683,-1.76051,4.33898
65103.5629,5.14593,-1.64445,4.43733
65103.5729,5.14349,-1.53083,4.36585
65103.583,5.07507,-1.40132,4.21741
65103.593,5.07018,-0.93096,4.14594
65103.6029,5.07873,-0.36102,4.24429
65103.613,5.01765,-0.13867,4.53506
65103.623,5.03353,0.2981,4.89853
65103.6329,5.01215,0.28527,4.90586
65103.643,4.91258,-0.39951,4.46665
65103.653,4.75742,-1.34024,3.82951
65103.663,4.50208,-2.10871,3.29562
65103.674,4.22108,-2.42514,3.07448
65103.684,3.88327,-2.26509,2.99568
65103.695,3.54302,-1.70492,3.06899
65103.705,3.05616,-1.09895,3.17344
65103.715,2.65543,-0.81673,3.35487
65103.7249,2.36405,-0.98594,3.58089
65103.7349,2.31823,-1.6133,3.6603
65103.7449,2.4905,-2.47523,3.62121
65103.755,2.74706,-3.24369,3.47766
65103.765,2.9743,-4.00667,3.29317
65103.775,3.05127,-4.65296,3.25713
65103.785,3.05372,-5.31208,3.34937
65103.795,2.98408,-5.63645,3.47521
65103.8049,2.76661,-5.76718,3.69085
65103.8149,2.51371,-5.56132,3.83318
65103.825,2.16613,-5.12821,3.9187
65103.8349,1.95233,-4.84538,3.84418
65103.845,1.72264,-4.74398,3.58395
65103.855,1.59741,-4.89792,3.23331
65103.8649,1.53999,-5.17464,2.77516
65103.8749,1.46974,-5.34568,2.41353
65103.885,1.26693,-5.53138,2.18507
65103.895,0.97738,-5.64806,2.23454
65103.905,0.49114,-5.83071,2.52776
65103.915,-0.04215,-5.94189,2.78799
65103.9249,-0.50335,-5.87591,2.96209
65103.9349,-0.71777,-5.50939,3.02623
65103.945,-0.72815,-4.77819,2.88328
65103.955,-0.71349,-4.07814,2.65787
65103.965,-0.8039,-3.6041,2.45934
65103.975,-0.89064,-3.45139,2.26936
65103.985,-0.97494,-3.56379,2.02746
65103.996,-1.09589,-3.91565,1.85275
65104.007,-1.37384,-4.37135,1.63956
65104.017,-1.82343,-4.49291,1.50395
65104.028,-2.67498,-3.78431,1.61207
65104.038,-3.29684,-2.83258,1.86803
65104.048,-3.89671,-1.66522,2.1924
65104.058,-4.09646,-0.84605,2.25104
65104.0679,-4.0366,-0.23152,2.05678
65104.0779,-3.94375,-0.09041,1.73974
65104.088,-3.91748,-0.39889,1.28709
65104.098,-3.95719,-0.79718,0.90042
65104.108,-4.01827,-1.32008,0.39279
65104.118,-4.10013,-1.73913,0.01833
65104.1279,-4.21131,-2.05984,-0.2364
65104.1379,-4.46054,-2.03907,-0.24068
65104.148,-4.88142,-1.37323,-0.10996
65104.158,-5.2345,-0.73854,-0.04215
65104.168,-5.51856,-0.18387,-0.02688
65104.178,-5.66211,-0.03115,-0.04398
65104.1879,-5.79467,-0.37263,-0.08125
65104.1979,-5.88141,-0.99327,-0.07025
65104.208,-5.95288,-1.44409,-0.10324
65104.218,-5.92478,-1.31886,-0.22785
65104.2289,-5.92539,-0.90225,-0.37935
65104.239,-6.0213,-0.38668,-0.4441
65104.249,-6.19051,0.2755,-0.56016
65104.259,-6.23571,0.73793,-0.63408
65104.269,-6.03474,1.12582,-0.51801
65104.2789,-5.72686,1.40255,-0.22297
65104.2889,-5.28521,1.45508,0.16554
65104.299,-5.08545,0.99693,0.29505
65104.309,-4.92541,0.26878,0.35003
65104.319,-4.83866,-0.25168,0.37996
65104.329,-4.7959,-0.33842,0.5174
65104.3389,-4.84111,-0.05681,0.7984
65104.3489,-4.99505,0.44838,1.12582
65104.359,-5.19541,1.04824,1.42759
65104.369,-5.54788,1.66094,1.67438
65104.379,-5.94128,2.13803,1.88391
65104.389,-6.41592,2.79104,2.12215
65104.3989,-6.78305,3.39947,2.30785
65104.4089,-7.15568,4.10379,2.48744
65104.419,-7.2754,4.5766,2.55647
65104.429,-7.13918,5.00299,2.58579
65104.439,-6.94554,5.23939,2.62733
65104.449,-6.70547,5.43181,2.75561
65104.459,-6.56802,5.41776,2.85824
65104.4689,-6.45623,5.22656,2.92177
65104.4789,-6.34078,5.14349,2.9181
65104.4889,-6.20761,5.29865,2.94926
65104.4989,-6.16302,5.64378,3.06838
65104.5089,-6.23816,6.37988,3.30417
65104.5189,-6.36216,6.90889,3.47155
65104.5289,-6.51488,7.32061,3.61082
65104.5389,-6.63644,7.4831,3.66886
65104.5489,-6.63583,7.34321,3.58089
65104.5589,-6.488,7.15751,3.47582
65104.5689,-6.29619,6.99868,3.38725
65104.5789,-6.21861,6.79954,3.40191
65104.5889,-6.27481,6.47945,3.441
65104.5989,-6.34811,6.12698,3.41718
65104.6089,-6.35666,5.70792,3.35548
65104.6189,-6.30413,5.5998,3.27241
65104.6297,-6.16485,5.84293,2.97614
65104.6399,-6.05001,6.20334,2.73545
65104.6499,-5.84598,6.55825,2.46118
65104.6599,-5.56865,6.51427,2.18262
65104.6699,-4.9529,6.07628,1.65544
65104.6799,-4.27728,5.50267,1.15148
65104.6899,-3.63831,4.64685,0.56322
65104.6999,-3.29195,3.87044,0.04948
65104.7099,-2.95964,2.9743,-0.57971
65104.7209,-2.48439,2.15513,-0.90164
65104.7309,-1.73669,1.28954,-0.83017
65104.7409,-1.05863,0.66584,-0.57788
65104.7509,-0.25656,-0.10385,-0.2138
65104.7609,0.17471,-0.42333,0.0336
65104.7708,0.27,-0.52962,0.19059
65104.7809,0.15577,-0.6524,0.1967
65104.7919,-0.08858,-0.53206,0.01222
65104.8019,-0.27,-0.35064,-0.18021
65104.8119,-0.36041,-0.4331,-0.3879
65104.8219,-0.28955,-0.70127,-0.48625
65104.8319,0.03971,-1.17958,-0.5058
65104.8419,0.48625,-1.6585,-0.34636
65104.8519,0.9841,-2.15147,-0.08674
65104.8619,1.25227,-2.3952,0.10751
65104.8719,1.37689,-2.49966,0.25656
65104.8819,1.29076,-2.31335,0.2529
65104.8919,1.03419,-2.08366,0.09835
65104.9019,0.71166,-1.96393,-0.09041
65104.9119,0.44593,-1.83687,-0.21014
65104.9219,0.35919,-1.77701,-0.16554
65104.9319,0.42638,-1.47585,-0.08063
65104.9419,0.41111,-0.91569,-0.05559
65104.9519,0.15455,-0.24312,-0.10751
65104.9619,-0.13622,0.34392,-0.14172
65104.9729,-0.40439,0.62308,-0.14294
65104.9829,-0.35797,0.36591,-0.12339
65104.9929,0.04093,-0.25779,-0.02688
65105.0029,0.54672,-0.92118,0.06414
65105.0129,1.15026,-1.63223,0.04948
65105.0229,1.31703,-1.76845,-0.07819
65105.0329,1.02625,-1.46669,-0.22969
65105.0439,0.54306,-0.90958,-0.28711
65105.0539,0.0507,-0.2584,-0.27978
65105.0639,-0.135,0.21747,-0.2248
65105.0739,-0.08552,0.46853,-0.09468
65105.0849,0.15638,0.42028,0.1014
65105.0949,0.48503,0.14539,0.30727
65105.1049,0.73609,-0.09835,0.35797
65105.1149,0.89492,-0.23091,0.21625
65105.1249,0.95967,-0.13989,-0.0055
65105.1349,0.88331,0.03543,-0.1741
65105.1449,0.71654,0.10751,-0.17593
65105.1549,0.59498,0.09346,-0.1014
65105.1649,0.56261,0.08491,-0.03726
65105.1749,0.57666,0.05925,0.04948
65105.1849,0.56444,-0.03054,0.11057
65105.1949,0.50396,-0.11912,0.14661
65105.2049,0.47464,-0.10629,0.15272
65105.2149,0.44288,-0.02382,0.14722
65105.2259,0.37996,0.00183,0.14172
65105.2359,0.27978,-0.07208,0.11484
65105.2459,0.19364,-0.17043,0.04887
65105.2559,0.07208,-0.2364,-0.08858
65105.2659,-0.04093,-0.23824,-0.1857
65105.2759,-0.13439,-0.20281,-0.25168
65105.2859,-0.14416,-0.06842,-0.25107
65105.2959,-0.08735,0.09591,-0.16799
65105.3059,-0.02199,0.12828,-0.06048
65105.3159,0.0733,0.09713,0.06964
65105.3259,0.1576,0.05192,0.16127
65105.3358,0.23335,-0.06658,0.23335
65105.3459,0.24984,-0.11179,0.24374
65105.3569,0.21197,-0.13683,0.18326
65105.3669,0.15821,-0.11301,0.1124
65105.3769,0.07147,0.06475,0.03726
65105.3879,-0.05925,0.20892,0.00061
65105.3979,-0.18265,0.23213,-0.04398
65105.4079,-0.23213,0.19853,-0.09896
65105.4179,-0.21747,0.10324,-0.146
65105.4279,-0.15394,-0.05131,-0.17349
65105.4379,-0.05986,-0.20708,-0.14783
65105.4489,0.03238,-0.31276,-0.1014
65105.4589,0.12095,-0.31337,-0.11545
65105.4689,0.13561,-0.2364,-0.16066
65105.4789,0.07575,-0.13867,-0.19181
65105.4889,-0.02199,-0.01527,-0.19242
65105.4989,-0.17471,0.17287,-0.16127
65105.5089,-0.28222,0.18631,-0.08002
65105.5189,-0.32315,0.05315,0.01344
65105.5289,-0.25962,-0.08858,0.03421
65105.5388,-0.08063,-0.25229,0.00061
65105.5489,0.02749,-0.27733,-0.04826
65105.5589,0.10629,-0.23579,-0.05742
65105.5689,0.09957,-0.15088,-0.01405
65105.5789,0.0452,-0.03543,0.05864
65105.5889,-0.01772,0.03726,0.12401
65105.5989,-0.04154,-0.02627,0.13378
65105.6089,-0.00672,-0.11301,0.09835
65105.6189,0.04032,-0.17654,0.0055
65105.6289,0.0562,-0.17226,-0.06964
65105.6389,0.0507,-0.135,-0.08247
65105.649,0.02627,-0.12217,-0.0336
65105.6589,0.02688,-0.09896,0.02749
65105.6699,0.07575,-0.05864,0.0672
65105.6799,0.15027,-0.03543,0.11668
65105.6899,0.18082,0.00489,0.16249
65105.6999,0.14172,0.07391,0.22541
65105.7099,0.08552,0.08735,0.28527
65105.7199,0.05009,-0.011,0.31276
65105.7309,0.08247,-0.05498,0.23457
65105.7409,0.12584,-0.02382,0.11668
65105.7509,0.10201,0.00489,0.02566
65105.7609,0.02016,0.09163,-0.02382
65105.7719,-0.06353,0.22235,-0.0452
65105.7819,-0.11362,0.28344,-0.0281
65105.7919,-0.13683,0.25229,0.02566
65105.8019,-0.09835,0.15272,0.09652
65105.8119,-0.03176,0.03482,0.13561
65105.8219,0.04093,-0.11912,0.14233
65105.8319,0.09346,-0.21808,0.12339
65105.8419,0.15638,-0.25901,0.07575
65105.8519,0.1857,-0.14844,0.04337
65105.8619,0.11668,0.04765,0.02749
65105.8719,-0.00061,0.16982,0.01649
65105.8819,-0.13195,0.21747,0.02321
65105.8919,-0.15394,0.16493,0.00367
65105.9019,-0.07391,0.05315,0.02749
65105.9119,0.00855,-0.04704,0.09041
65105.9219,0.08063,-0.11362,0.16249
65105.933,0.11912,-0.17287,0.21014
65105.9429,0.14844,-0.21502,0.19426
65105.9529,0.17471,-0.18631,0.14783
65105.9629,0.16677,-0.10324,0.0562
65105.9729,0.11973,-0.0452,-0.011
65105.9829,0.0507,-0.01955,-0.05742
65105.9929,-0.00733,-0.01038,-0.07636
65106.0029,-0.06231,-0.0562,-0.05253
65106.0129,-0.11851,-0.12584,-0.03482
65106.0229,-0.16066,-0.20708,-0.06475
65106.0329,-0.16738,-0.22297,-0.11057
65106.0429,-0.11729,-0.22174,-0.146
65106.0539,-0.04948,-0.13256,-0.15882
65106.0639,0.00061,-0.03482,-0.135
65106.0749,0.00305,-0.00489,-0.09163
65106.0859,-0.05559,0.0617,-0.04032
65106.0959,-0.10812,0.08002,0.02077
65106.1059,-0.11423,-0.01894,0.07514
65106.1159,-0.08125,-0.09102,0.06109
65106.1259,-0.00916,-0.15211,0.01772
65106.1359,0.02199,-0.16371,-0.00489
65106.1459,-0.01405,-0.16005,-0.00855
65106.1559,-0.06964,-0.17959,-0.02199
65106.1659,-0.11851,-0.20342,-0.06292
65106.1759,-0.15821,-0.19853,-0.1069
65106.1859,-0.21625,-0.15821,-0.17043
65106.1959,-0.25473,-0.146,-0.18815
65106.2059,-0.27,-0.1857,-0.19792
65106.2158,-0.25595,-0.22969,-0.23213
65106.2259,-0.21319,-0.30421,-0.24435
65106.2359,-0.16188,-0.41844,-0.22541
65106.2459,-0.12095,-0.53939,-0.19426
