SensorTimestamp(s),acc_x,acc_y,acc_z
65106.5869,1.56581,6.20817,5.89452
65106.6069,2.34392,6.46913,6.30393
65106.627,1.92254,6.04057,6.76123
65106.647,2.27689,6.18422,9.02135
65106.667,1.79086,5.58328,6.65349
65106.687,2.63841,6.02142,5.08528
65106.707,3.32076,6.35661,6.86178
65106.7269,3.16513,6.30633,7.58962
65106.747,2.87065,6.12197,6.59842
65106.767,3.28963,6.4404,5.94959
65106.787,2.727,6.26802,6.59363
65106.807,2.36308,5.95199,7.83622
65106.827,2.81798,6.1507,7.75003
65106.847,2.44687,5.9879,7.18979
65106.867,2.1069,6.04296,7.8027
65106.887,2.2721,6.0286,8.28633
65106.907,3.4668,6.54814,7.12514
65106.927,3.81636,6.68701,6.65109
65106.947,3.15316,6.64391,6.96713
65106.967,2.478,6.47392,7.14909
65106.988,3.07894,6.49307,6.96234
65107.009,3.48117,6.68461,7.91762
65107.029,2.15957,6.17465,7.513
65107.05,2.00874,6.12197,7.3071
65107.07,2.35829,6.27999,6.79235
65107.09,2.69108,6.42364,6.70376
65107.11,3.03585,6.37576,7.53216
65107.13,2.44687,6.22492,7.32865
65107.1499,2.29365,6.11958,6.69179
65107.17,1.92973,6.12676,6.13155
65107.19,3.06697,6.47871,7.87214
65107.21,2.8922,6.27281,8.19296
65107.23,2.12845,6.21774,7.00304
65107.25,2.11887,6.14592,6.43322
65107.27,2.43969,6.42604,6.48829
65107.291,3.04542,6.54814,7.96311
65107.311,2.3942,6.41646,7.47709
65107.331,1.63045,6.08606,6.68222
65107.351,2.03747,6.20817,6.68222
65107.371,2.8084,6.47153,8.02058
65107.392,2.23858,6.22732,7.39569
65107.413,1.95367,6.00705,7.23288
65107.433,2.49715,6.38773,6.9384
65107.454,2.12605,6.14592,6.86896
65107.474,1.48201,6.02381,7.46751
65107.494,1.98479,6.16507,7.63032
65107.5139,2.30801,6.39012,7.29034
65107.5339,1.87945,6.21774,6.73489
65107.5549,1.62327,6.2345,7.74285
65107.576,1.13246,5.86819,7.58244
65107.596,2.30083,6.30633,8.00382
65107.616,2.30322,6.4021,7.55371
65107.637,1.99198,6.34463,7.04374
65107.657,1.73819,6.32309,7.50822
65107.677,1.23301,6.02142,7.91762
65107.697,1.89381,6.26323,7.95354
65107.717,1.72143,6.02142,7.46033
65107.737,0.70868,5.81791,8.13789
65107.757,-0.4525,5.06374,9.57681
65107.777,1.52271,6.7325,9.06205
65107.797,4.70939,8.94953,11.21684
65107.817,4.18746,7.86495,13.36922
65107.837,3.53624,7.01741,14.71716
65107.857,5.782,8.17141,13.12501
65107.877,5.33189,11.37006,9.86651
65107.897,5.57131,10.21845,4.51068
65107.917,1.51314,8.41083,4.11084
65107.938,-2.63602,5.19781,10.1155
65107.958,-4.52983,2.79882,7.15866
65107.978,-6.0286,0.39265,4.49152
65107.998,-6.02381,-3.98874,3.29442
65108.018,-2.13084,-7.5561,1.15879
65108.038,0.77333,-8.71729,-2.44209
65108.058,4.39815,-9.66539,-1.98719
65108.078,7.08684,-10.27112,-1.75974
65108.099,11.26711,-6.65349,-3.7589
65108.12,10.49618,-8.50181,-3.94325
65108.14,10.18015,-8.50899,-5.84425
65108.16,11.73159,-6.14592,-9.90481
65108.181,10.39084,-5.87058,-12.0165
65108.201,7.48188,-8.98544,-11.31739
65108.221,6.08127,-10.6518,-9.23444
65108.241,4.88417,-12.92869,-5.38456
65108.261,3.16035,-15.24867,-3.22499
65108.2819,5.31992,-14.96376,-3.81875
65108.302,6.89291,-12.8832,-4.20901
65108.322,5.47075,-13.6254,-9.11233
65108.342,3.58891,-14.57111,-11.61427
65108.362,3.28245,-14.00608,-11.58315
65108.382,5.88974,-11.54245,-7.75482
65108.402,4.58011,-10.45308,-5.89213
65108.422,1.35033,-11.19529,-11.22402
65108.442,1.80523,-9.98143,-12.05002
65108.462,-0.29449,-10.6925,-10.97981
65108.482,-1.37188,-12.1817,-10.09874
65108.502,-1.2785,-12.60308,-7.69736
65108.5229,-2.48997,-13.93665,-6.89291
65108.5429,-1.81959,-12.18649,-6.49307
65108.563,0.93374,-9.19852,-7.29274
65108.5828,-0.68953,-11.99974,-7.89847
65108.603,-1.5706,-11.36528,-8.12592
65108.623,-1.8986,-9.08839,-6.2776
65108.644,-2.76291,-8.51139,-8.85855
65108.664,-0.79966,-6.48829,-9.70131
65108.684,-0.0838,-6.10043,-8.28633
65108.704,-2.8898,-7.69018,-5.97593
65108.7239,-4.53462,-7.86974,-7.33344
65108.744,-2.96402,-3.37104,-8.32224
65108.764,-0.577,-2.12845,-5.50427
65108.784,-1.57299,-0.29688,-6.63433
65108.804,-6.00466,-2.15478,-7.32626
65108.824,-7.56807,-1.65439,-2.61926
65108.844,-6.45237,0.11732,-2.91853
65108.864,-6.90727,0.51715,-2.44209
65108.884,-4.69503,2.45885,-0.81882
65108.904,-0.98402,6.03339,-1.65918
65108.924,-0.50757,7.24725,-3.75411
65108.944,-2.1045,5.96635,-2.85149
65108.964,-2.42054,5.09007,-0.67516
65108.984,-2.48758,4.4604,1.16358
65109.004,-2.62644,5.32949,3.47878
65109.024,0.48842,8.19296,6.61518
65109.044,4.64715,10.95587,8.64786
65109.064,1.5275,9.91918,11.6861
65109.084,-1.95606,7.77876,10.64462
65109.104,-2.67672,7.56807,10.23521
65109.124,-2.42533,6.78756,11.25514
65109.144,-0.76136,6.9791,11.03488
65109.164,-0.56024,7.53695,7.76679
65109.184,-1.05105,7.52258,4.02226
65109.2039,-1.10133,6.80911,1.43892
65109.225,-2.52349,4.90572,2.90417
65109.245,-5.66468,1.67355,5.84185
65109.265,-6.05254,1.10373,7.5561
65109.285,-4.56574,1.74298,6.41167
65109.305,-6.46674,1.30963,7.32386
65109.325,-3.81396,2.09253,12.3469
65109.345,-2.44209,2.27928,15.57428
65109.365,-2.90896,2.09493,10.64941
65109.385,-3.56018,1.70707,5.18345
65109.405,-0.46687,1.01035,2.01113
65109.425,6.24168,0.47884,2.24816
65109.445,13.52245,1.51792,5.63356
65109.465,19.47444,3.78763,7.7213
65109.4848,22.92927,7.17303,10.79785
65109.505,19.00996,6.22492,10.87686
65109.525,12.03086,2.36308,7.52258
65109.545,9.28471,1.31921,3.37343
65109.565,11.17853,3.19865,-2.54504
65109.586,11.96143,4.4173,-4.51307
65109.606,11.12825,2.69587,-2.61926
65109.626,11.28866,1.88184,-1.5275
65109.646,9.57681,1.97522,1.37667
65109.666,3.89297,-0.1652,2.5618
65109.686,-2.03028,-3.66313,3.81396
65109.706,-6.42364,-8.80109,3.29921
65109.7269,-1.2785,-11.09952,-2.82755
65109.748,6.82347,-5.284,-5.22654
65109.768,10.4052,-4.43167,-1.56341
65109.788,11.17613,-6.16028,1.85072
65109.808,12.86883,-6.09564,-0.83558
65109.828,13.69962,-6.6056,-1.63045
65109.848,14.32451,-8.18578,-0.64643
65109.868,13.35965,-10.40999,-1.0726
65109.888,15.10741,-10.15141,0.84515
65109.909,16.86476,-11.92791,4.36702
65109.929,17.77216,-10.95587,5.76045
65109.949,23.13038,-10.489,2.40138
65109.969,21.27009,-8.22169,-1.16358
65109.989,20.03707,-5.78439,-2.44209
65110.009,18.27973,-3.08134,-3.93128
65110.029,16.95334,-2.5618,-2.2314
65110.049,15.27261,-3.00951,0.65841
65110.069,13.9582,-3.04303,1.46286
65110.0898,14.41549,-2.09493,3.20105
65110.11,14.24071,-1.26174,5.87777
65110.13,12.61744,-1.1995,4.93924
65110.15,8.45632,-2.95205,2.46363
65110.17,3.47159,-4.55617,1.26414
65110.191,2.44448,-2.84431,1.72861
65110.212,3.68468,-0.56503,2.82037
65110.232,2.03747,-0.35913,4.55138
65110.252,-2.16915,-1.2378,9.4978
65110.272,-3.13401,-0.91459,11.9327
65110.292,-0.89064,1.68791,11.98777
65110.312,0.87628,2.66235,10.24958
65110.332,-0.65362,2.54982,12.23676
65110.352,-1.90339,1.24498,12.79701
65110.372,-0.9074,2.229,10.4866
65110.392,0.44293,3.05261,9.48583
65110.412,-0.46448,2.53067,11.08755
65110.432,0.26097,3.23935,13.23994
65110.452,1.4461,4.41251,13.69483
65110.472,2.727,4.66151,12.58153
65110.492,3.98395,5.62159,11.86088
65110.512,3.12204,5.43244,10.42435
65110.532,1.73819,4.67827,10.01973
65110.552,1.7765,4.39575,9.26556
65110.572,5.68144,5.52103,8.07564
65110.592,7.2257,6.78517,11.73159
65110.612,4.94403,6.05015,10.46745
65110.632,3.0574,5.84903,8.09958
65110.6519,2.78446,5.91368,6.87854
65110.672,3.0574,6.10761,9.6199
65110.692,2.5618,5.80594,13.50569
65110.7119,1.1995,5.19302,11.55202
65110.7329,-0.06943,4.71897,8.02776
65110.753,-1.63045,3.93846,7.98466
65110.773,-3.28245,2.97599,7.22091
65110.7929,-3.02867,1.29766,9.15543
65110.813,-3.96719,-1.64003,10.43872
65110.833,-2.2697,-3.28963,7.45554
65110.854,2.13563,-2.62644,2.19788
65110.8739,5.53539,-0.81403,-3.2202
65110.8939,5.86579,-1.91057,-6.98389
65110.9139,6.40449,-3.52426,-7.34781
65110.9339,8.7556,-5.53779,-3.33991
65110.9539,9.69652,-4.68306,0.69432
65110.9739,12.141,-4.15633,1.38385
65110.9939,10.71645,-6.1938,-0.60094
65111.0139,8.77236,-8.77475,-6.97192
65111.0339,9.86651,-9.6199,-9.67497
65111.0539,14.50647,-7.27598,-7.58244
65111.0739,15.37556,-6.2369,-6.69898
65111.0939,12.55759,-8.65265,-7.12514
65111.1139,9.73961,-13.80976,-4.67348
65111.1338,8.15465,-15.28937,-5.14993
65111.1539,10.07959,-13.94383,-7.31668
65111.1739,8.14747,-14.63575,-11.38922
65111.1939,7.54174,-16.69956,-14.00129
65111.2139,10.47463,-14.17846,-10.57279
65111.2339,9.95509,-10.63744,-8.76517
65111.2539,8.3007,-9.85214,-10.67335
65111.2759,6.51941,-9.65582,-8.40844
65111.296,4.92487,-8.40125,-8.62631
65111.3159,2.94726,-9.22007,-9.54329
65111.3359,0.62489,-8.99741,-9.70849
65111.3559,1.54426,-7.99185,-9.23204
65111.3769,2.3128,-6.22971,-8.83939
65111.3969,0.03112,-7.70215,-8.62152
65111.4169,-2.21224,-9.24401,-5.52103
65111.4379,-2.06141,-6.50265,-3.37582
65111.4579,-1.1157,-4.59208,-5.56412
65111.4779,1.0343,-2.17633,-6.71334
65111.4979,0,-3.7996,-6.94079
65111.5179,-3.0143,-4.52504,-5.19781
65111.5377,-5.15711,-3.82593,-5.59285
65111.559,-5.62637,-2.41575,-6.81869
65111.5789,-4.51307,-1.20189,-6.84981
65111.5989,-2.30322,0.05028,-3.67031
65111.6189,-3.0143,1.04866,-0.8667
65111.6388,-8.8346,0.6608,-1.38145
65111.6589,-13.89355,-0.96247,-0.92177
65111.6789,-15.84962,-0.19632,-3.70383
65111.6989,-11.58794,1.46765,-6.76841
65111.7189,-8.89446,0.16281,-3.05979
65111.7389,-6.10282,1.62087,-0.53151
65111.7589,-6.03578,2.61926,6.1531
65111.7789,-4.37899,3.50751,5.4492
65111.7988,-0.34716,3.90494,4.25928
65111.8189,6.57208,6.00705,4.90811
65111.8397,9.44752,7.95114,3.5937
65111.8599,5.54497,6.49786,4.97036
65111.8799,-0.8691,2.57616,10.52491
65111.8999,-0.43574,0.30167,21.18629
65111.9199,8.8346,0.9074,25.5605
65111.9399,13.74032,2.97599,17.88229
65111.96,12.51689,6.36379,13.44344
65111.9799,12.64857,5.60722,13.52724
65111.9999,15.02601,7.185,10.56561
65112.02,18.13368,9.19613,6.9791
65112.0399,17.30529,9.47386,11.13304
65112.0599,16.67083,8.31746,10.66377
65112.0799,13.76905,6.71813,6.96234
65112.1009,11.28148,4.9536,4.55138
65112.1209,9.29908,4.35505,2.81319
65112.1409,7.34302,4.91051,0.24421
65112.1609,5.94959,4.77883,-0.76614
65112.1809,5.36062,4.58729,0.09577
65112.2009,5.35344,4.5418,-0.93134
65112.2207,3.82833,3.74693,-2.00634
65112.2408,2.26731,3.47159,-5.08289
65112.2609,0.84994,3.29682,-5.18824
65112.2809,-1.99676,2.02549,-2.94487
65112.3009,-4.81953,1.20189,-3.46202
65112.3209,-6.38534,1.12049,-4.73334
65112.3409,-10.05325,0.04549,-3.58412
65112.361,-12.3469,-0.2873,-2.13563
65112.3809,-11.47301,0.94571,-0.7446
65112.4009,-7.96551,1.66636,1.16837
65112.421,-7.33583,2.07098,4.15633
65112.4409,-5.93044,1.52271,0.88346
65112.4609,-5.81791,-0.2083,2.21464
65112.4809,-7.15148,-2.33674,7.13472
65112.5008,-9.10515,-4.38139,12.21282
65112.5209,-6.42843,-2.55701,13.94862
65112.5409,-2.85628,0.97444,15.79934
65112.5609,-8.12113,-1.42934,17.99961
65112.5809,-12.16973,-2.45406,15.524
65112.6009,-12.2224,-3.37104,14.95418
65112.6219,-4.75967,-1.66636,15.13854
65112.6419,0.71587,1.04866,23.60443
65112.6619,-1.00317,0.59855,21.61725
65112.6819,-3.83312,-0.25139,17.67639
65112.7019,-4.55138,0.00958,12.25592
65112.7219,-3.19626,0.06464,9.09078
65112.7419,-3.73256,0.7446,7.83622
65112.7619,-3.42371,0.4525,8.03734
65112.7819,-1.08218,1.33357,7.21612
65112.8019,-0.04788,3.3878,5.30795
65112.8229,-0.82121,5.09007,-2.01592
65112.8429,-1.00556,5.06852,-3.47878
65112.8629,0.32322,3.56257,0.22027
65112.8839,3.87142,5.39653,-0.90022
65112.9039,8.20253,8.03734,-3.66552
65112.9239,8.89685,8.37731,-3.45483
65112.9439,9.62708,7.33823,-2.98078
65112.9639,11.5209,7.23767,-3.78284
65112.9839,12.718,7.55131,-4.68306
65113.0039,12.15057,5.67426,-5.29358
65113.0248,10.81221,4.33351,-5.19781
65113.0449,10.82179,3.99592,-5.13556
65113.0649,11.64061,3.40455,-3.04303
65113.085,11.32697,2.8922,-1.95127
65113.1049,11.21205,3.85227,-4.30956
65113.1249,10.25437,4.03423,-6.62476
65113.145,7.97269,3.12443,-5.48272
65113.1649,7.04135,3.00472,-4.61123
65113.1849,4.43646,1.93451,-5.4085
65113.2049,2.44927,1.77171,-6.22014
65113.2249,-0.21548,0.84515,-4.93684
65113.2449,-1.55863,-0.48123,-6.43322
65113.2649,-3.55778,-1.08457,-6.17225
65113.2849,-4.73573,-1.43652,-4.44124
65113.3049,-6.35421,-2.66475,-2.36308
65113.3249,-7.17782,-4.21619,0.09577
65113.3459,-8.15226,-4.77883,2.66953
65113.3659,-6.30872,-5.42766,5.64553
65113.3859,-4.57532,-6.61278,5.56173
65113.4059,-4.10845,-7.5154,2.05901
65113.4259,-3.86185,-8.8777,0.28012
65113.4459,-4.02705,-8.89685,0.0814
65113.4659,-0.56743,-6.79474,-1.35751
65113.486,4.26168,-6.35182,0.03352
65113.5059,6.92643,-7.15627,3.19387
65113.5259,10.59195,-6.359,0.38307
65113.546,13.32134,-6.80432,-2.13323
65113.5659,14.11861,-9.98861,-6.59603
65113.5859,13.80257,-13.64456,-7.73806
65113.6059,12.64617,-15.45936,-8.07085
65113.6259,12.61744,-15.74427,-8.53294
65113.6469,14.25987,-14.3676,-8.65265
65113.6669,15.29177,-12.46421,-11.04206
65113.6869,15.65808,-9.9096,-11.3126
65113.7069,13.67089,-10.13705,-8.51857
65113.7269,10.1562,-12.31338,-5.84903
65113.7469,10.99178,-9.99579,-3.20823
65113.7669,12.60068,-8.16662,-0.05986
65113.7869,14.00129,-7.05092,2.02789
65113.8069,14.80335,-6.36379,2.07338
65113.8279,15.53358,-5.2864,0.61531
65113.848,15.87595,-4.5825,0.79487
65113.8679,15.68202,-3.31597,0.86191
65113.8889,15.38275,-2.44448,1.26893
65113.9089,14.46577,-1.91297,0.88107
65113.9289,12.43309,-2.02071,0.74939
65113.9489,10.97742,-1.99198,1.89142
65113.9699,9.33499,-1.05105,1.4437
65113.9899,8.17141,-0.44293,-0.0838
65114.0099,8.48266,0.3735,-0.68953
65114.0309,6.26084,-0.60573,3.59849
65114.0509,2.54743,-2.21942,7.12036
65114.0709,-0.7853,-1.47962,6.56251
65114.0909,-1.30005,-0.49081,4.56814
65114.111,-5.46357,-1.1995,6.75644
65114.1309,-11.69567,-2.15239,10.60153
65114.1509,-12.36366,-0.64643,11.71243
65114.171,-8.4228,2.20027,11.6837
65114.1909,-5.77481,4.87938,10.00058
65114.2109,-5.88974,5.12599,9.42358
65114.2309,-8.35816,4.1707,9.69173
65114.2509,-9.25598,4.42688,8.90164
65114.2709,-6.80672,4.99909,9.94791
65114.2929,-5.19063,5.91847,14.66688
65114.3129,-5.73172,5.10444,13.44344
65114.3329,-7.91523,4.09408,8.94474
65114.3529,-8.29351,3.41174,6.34463
65114.3729,-5.6144,3.78763,7.67821
65114.3929,-3.20105,4.73813,9.23444
65114.4129,-4.27604,3.17711,8.18578
65114.4329,-4.05578,2.50433,4.63757
65114.4529,-3.08852,2.00634,1.20907
65114.473,-0.56743,0.24421,-0.0838
65114.4928,3.49793,1.12767,1.90818
65114.5129,5.56891,2.54504,1.29526
65114.5329,6.67025,2.37265,-1.50835
65114.5528,6.75404,0.93374,-3.41413
65114.5729,7.12993,0.29928,-4.04381
65114.5928,7.36217,-0.85234,-3.39019
65114.6128,7.98227,-2.61686,-3.32315
65114.6329,9.22007,-3.46202,-4.39336
65114.6528,11.15698,-3.7972,-5.42047
65114.6729,12.01171,-5.31513,-4.41251
65114.6929,10.14902,-6.59842,-5.25048
65114.7129,9.71328,-7.45554,-9.00459
65114.7329,9.36372,-8.65743,-9.26317
65114.7529,9.6223,-9.5385,-9.36133
65114.7729,8.54969,-9.4571,-10.19212
65114.7929,6.63433,-10.29507,-12.22001
65114.8129,6.00466,-12.1003,-12.54322
65114.8329,8.0517,-11.49456,-9.6223
65114.8529,8.44196,-7.63032,-9.3302
65114.8729,5.81791,-6.56251,-11.67173
65114.8929,3.91452,-7.49864,-14.07072
65114.9129,5.95199,-6.17704,-9.91439
65114.9329,6.5242,-4.42209,-9.63427
65114.9529,3.68468,-5.43723,-11.95664
65114.9739,0.69432,-7.762,-13.22318
65114.9939,0.41659,-9.43794,-10.6111
65115.0139,1.33596,-9.02853,-7.97269
65115.0339,-0.63207,-8.34858,-6.82347
65115.0539,-1.94649,-6.90967,-8.20732
65115.0739,-1.69031,-5.27921,-8.36534
65115.0939,-0.16999,-4.69264,-7.94875
65115.1149,-2.52828,-4.84347,-8.12113
65115.1359,-7.38851,-7.00543,-8.9615
65115.1569,-8.70292,-5.77242,-7.37414
65115.1769,-6.75883,-1.72861,-4.67348
65115.1969,-7.05332,0.03352,-3.03345
65115.2167,-8.44674,0.05746,-3.10049
65115.2369,-6.41885,1.3216,-1.6089
65115.2579,-4.9153,2.78924,-0.17238
65115.2789,-3.90494,3.23935,-0.01437
65115.3009,-4.25928,2.9712,1.58496
65115.3209,-5.37498,2.09493,3.04782
65115.3409,-6.82347,1.12049,7.32865
65115.3609,-4.35505,0.84036,11.07797
65115.3809,1.06063,3.07655,13.88876
65115.4009,3.62243,4.69982,13.67568
65115.4209,0.08859,2.38462,15.05474
65115.4409,-3.35907,0.64643,14.74589
65115.4609,-3.66792,0.54588,11.2312
65115.4809,-1.9824,0.94571,10.46506
65115.5009,-0.0431,1.91057,11.39401
65115.5209,-2.51391,1.8148,10.62307
65115.5409,-3.84748,0.7015,7.08205
65115.5609,-0.02873,1.25456,7.70933
65115.5809,3.76368,2.66475,9.03572
65115.6009,4.03184,1.67355,9.38048
65115.6209,2.54504,0.15562,12.4283
65115.6409,2.29843,-0.92656,15.69399
65115.6609,3.3447,-1.15161,18.54788
65115.6809,4.69503,-0.23703,19.68991
65115.7009,3.83312,-0.60094,16.85279
65115.7209,2.40617,-1.00317,13.77384
65115.7409,2.33914,-0.21308,12.22958
65115.7609,3.86185,1.14922,12.64617
65115.7819,5.37259,2.26731,13.59428
65115.8019,5.6551,2.44927,14.02523
65115.8219,5.29358,2.53067,12.89517
65115.8419,6.05494,2.77488,11.49217
65115.8629,6.73728,2.20267,11.47062
65115.8829,5.96396,2.00874,10.89601
65115.9029,5.93523,2.53307,10.0341
65115.9229,6.01663,3.0957,8.80827
65115.9439,4.86502,2.65517,7.1036
65115.9649,4.29041,3.53145,5.6551
65115.9859,4.30717,4.04859,2.87304
65116.0059,3.57933,3.57215,-0.84036
65116.0259,1.07739,1.96564,-1.20668
65116.0459,-0.0838,1.84832,-0.6608
65116.0669,-3.43329,-0.69911,-0.05507
65116.0869,-6.49786,-4.36702,-0.42138
65116.1068,-7.80989,-7.52498,-2.55222
65116.1269,-3.65834,-7.81707,-8.23605
65116.1469,1.79326,-4.92966,-11.69328
65116.1669,3.53145,-2.69348,-10.20169
65116.1869,3.32794,-2.71742,-7.99424
65116.2068,4.458,-2.21464,-8.56167
65116.2269,6.50505,-0.93853,-6.0693
65116.2469,7.89368,-1.68312,-4.55856
65116.2669,10.55364,-1.7765,-4.69503
65116.2869,11.04445,-2.8922,-6.04057
65116.3069,10.85292,-4.26886,-6.49547
65116.3269,11.36528,-3.40216,-7.49864
65116.3479,10.60871,-3.39737,-7.78116
65116.3679,9.71567,-2.45166,-5.6575
65116.3879,9.21049,-1.95846,-3.20823
65116.4079,11.95185,-0.06704,-0.09577
65116.4279,14.04918,0.9912,1.47962
65116.4478,14.08509,1.37188,2.59292
65116.4679,13.74272,-0.12689,3.43807
65116.4879,16.33564,0.84276,5.70059
65116.5079,19.63964,2.02789,7.74285
65116.5279,20.65957,3.05261,7.75243
65116.5478,18.05707,0.80685,5.93283
65116.5679,16.10579,-0.08619,4.89854
65116.5889,16.05312,1.72861,5.17148
65116.6099,13.86482,2.06141,4.75728
65116.6299,12.94784,2.95444,4.81953
65116.6499,7.2664,1.59214,2.21224
65116.6699,2.95684,0.71347,1.92973
65116.6899,1.01275,0.90501,3.98874
65116.7099,1.37906,1.45089,6.79235
65116.7298,1.29047,1.25935,7.87214
65116.7499,-0.50757,0.30167,4.82192
65116.7699,-1.5706,-0.10295,2.28407
65116.7909,0.7829,1.21386,4.29759
65116.8109,-0.25618,0.0431,6.85699
65116.8309,-2.44209,-1.94409,4.88178
65116.8509,-2.42533,-1.58975,4.85065
65116.8709,-0.98162,-1.41976,6.49786
65116.8919,1.43652,-1.00556,10.46027
65116.9119,-0.5387,-1.61848,17.78174
65116.9319,-3.44765,-2.61447,21.74893
65116.9519,-4.97994,-2.36308,21.25572
65116.9729,-2.53067,-0.88346,13.86243
65116.9929,-0.25618,0.2059,13.78342
65117.0139,0.69671,0.79248,16.22311
65117.0339,0.27533,0.82361,14.20959
65117.0539,0.96965,1.68552,11.73398
65117.0749,1.87705,2.42533,10.54885
65117.0949,3.81636,3.20344,10.3214
65117.1149,5.37738,3.9217,9.39245
65117.1349,4.61363,4.20661,8.89685
65117.1549,2.45645,2.86347,8.11874
65117.1749,1.14682,2.12845,7.81707
65117.1949,2.81079,2.87065,5.77721
65117.2149,4.19943,4.46758,2.69108
65117.2349,5.28879,4.64236,0.26576
65117.2559,5.34386,4.11084,-1.09654
65117.2759,5.93762,3.58891,-1.19471
65117.2969,5.68144,3.68468,-1.31921
65117.3169,5.2026,3.00951,-1.63045
65117.3369,4.16352,1.22823,-2.67432
65117.3569,2.1045,-0.76854,-5.09486
65117.3769,0.38307,-1.33836,-7.66863
65117.3969,1.00317,-1.04627,-7.19936
65117.4168,2.07098,-0.42617,-6.67503
65117.4379,2.6432,-0.45729,-7.76679
65117.4577,5.24091,-0.64643,-7.98227
65117.4779,5.85382,-0.06704,-7.88411
65117.4979,5.46117,-0.38307,-8.83939
65117.5179,5.26964,-0.97205,-8.5066
65117.5379,7.4316,0.43335,-7.48667
65117.5579,11.01333,3.62722,-5.29597
65117.5779,13.07713,4.96797,-2.16675
65117.5979,11.78187,4.47955,0.4142
65117.6179,12.45943,4.70461,4.02705
65117.6378,15.02122,6.04536,7.16345
65117.6579,16.05552,5.3271,5.28879
65117.6779,16.65886,5.46357,5.4516
65117.6989,17.69794,5.72932,5.25527
65117.7189,16.17523,5.64792,3.77566
65117.7389,13.52724,5.0781,2.75333
65117.7589,12.88081,5.62877,4.01986
65117.7789,12.68448,5.62159,6.10761
65117.7988,12.09311,5.33668,6.20817
65117.8189,10.7763,5.20978,5.50906
65117.8389,9.15303,4.47716,4.43406
65117.8589,6.95037,3.69186,4.51068
65117.8788,6.12676,3.63679,4.70461
65117.8989,4.83868,3.16035,4.38857
65117.9189,2.82037,2.04225,4.09169
65117.9399,0.64165,1.00317,2.94726
65117.9599,-0.3711,0.59616,2.1476
65117.9799,-0.74699,0.2873,0.54348
65117.9999,-0.99838,-0.08619,-0.59616
65118.0199,-1.54905,-1.3623,0.05746
65118.0399,-3.11007,-3.3016,4.36463
65118.0599,-2.85389,-3.05261,7.21373
65118.0799,-1.58736,-2.8084,8.33422
65118.0999,0.38068,-1.9417,9.72285
65118.1199,3.553,0.88107,11.93031
65118.1397,5.48033,2.68869,13.03403
65118.1599,6.53138,2.66235,13.61822
65118.1809,7.45554,2.37026,15.18163
65118.2009,9.36133,3.7589,15.94299
65118.2209,10.58477,4.72137,16.60858
65118.2409,10.79785,4.69264,16.29972
65118.2609,12.27028,5.284,13.86243
65118.2809,13.10107,6.64152,9.79707
65118.3009,11.79384,6.41646,7.12275
65118.3209,10.06283,5.72214,7.42921
65118.3409,8.26239,5.01346,7.31668
65118.3609,7.20894,4.8291,5.67905
65118.3809,6.50026,4.70221,3.80439
65118.4009,5.76045,4.74531,1.83396
65118.4209,5.40132,4.80277,1.35033
65118.4419,5.6575,4.5418,1.58736
65118.4619,5.51863,3.95283,0.98162
65118.4819,4.82671,2.806,0.90261
65118.5019,4.80756,2.37984,1.67115
65118.5219,4.40294,1.37667,2.95684
65118.5419,3.74932,0.38307,2.05183
65118.5618,4.04141,0.48123,-0.81163
65118.5819,4.81713,0.98641,-1.53229
65118.6019,6.10043,1.01514,-2.4373
65118.6219,6.06691,1.0319,-4.65912
65118.6419,6.24647,1.78607,-5.68623
65118.6619,6.33745,2.35589,-5.78679
65118.6819,7.98227,2.21942,-1.78607
65118.7029,11.82257,2.48997,1.61848
65118.7229,15.31571,3.19147,-1.57538
65118.7429,17.03714,4.26886,-3.19387
65118.7629,20.49197,4.40533,0.0431
65118.7829,23.98272,4.43885,1.10612
65118.8029,26.96111,6.11,0.89783
65118.8229,26.27397,6.69898,2.07577
65118.8429,23.95399,6.69658,3.84269
65118.8629,20.90856,5.62159,3.10289
65118.8829,16.99165,4.90572,3.4261
